UF;Municipio;Combustivel Veiculo;Qtd. Veiculos
PERNAMBUCO;BARREIROS;ALCOOL;268
PERNAMBUCO;BARREIROS;ALCOOL/GAS NATURAL VEICULAR;3
PERNAMBUCO;BARREIROS;ALCOOL/GASOLINA;3954
PERNAMBUCO;BARREIROS;DIESEL;583
PERNAMBUCO;BARREIROS;GASOLINA;3975
PERNAMBUCO;BARREIROS;GASOLINA/ALCOOL/GAS NATURAL;33
PERNAMBUCO;BARREIROS;GASOLINA/GAS NATURAL VEICULAR;57
PERNAMBUCO;BARREIROS;Sem Informa̤̣o;288
PERNAMBUCO;BELEM DE MARIA;ALCOOL;135
PERNAMBUCO;BELEM DE MARIA;ALCOOL/GAS NATURAL VEICULAR;2
PERNAMBUCO;BELEM DE MARIA;ALCOOL/GASOLINA;642
PERNAMBUCO;BELEM DE MARIA;DIESEL;226
PERNAMBUCO;BELEM DE MARIA;GASOLINA;952
PERNAMBUCO;BELEM DE MARIA;GASOLINA/ALCOOL/GAS NATURAL;1
PERNAMBUCO;BELEM DE MARIA;GASOLINA/GAS NATURAL VEICULAR;8
PERNAMBUCO;BELEM DE MARIA;Sem Informa̤̣o;38
PERNAMBUCO;BELEM DE SAO FRANCISCO;ALCOOL;172
PERNAMBUCO;BELEM DE SAO FRANCISCO;ALCOOL/GASOLINA;1435
PERNAMBUCO;BELEM DE SAO FRANCISCO;DIESEL;306
PERNAMBUCO;BELEM DE SAO FRANCISCO;GASOLINA;2523
PERNAMBUCO;BELEM DE SAO FRANCISCO;GASOLINA/ALCOOL/GAS NATURAL;1
PERNAMBUCO;BELEM DE SAO FRANCISCO;GASOLINA/GAS NATURAL VEICULAR;2
PERNAMBUCO;BELEM DE SAO FRANCISCO;Sem Informa̤̣o;85
PERNAMBUCO;BELO JARDIM;ALCOOL;801
PERNAMBUCO;BELO JARDIM;ALCOOL/GAS NATURAL VEICULAR;6
PERNAMBUCO;BELO JARDIM;ALCOOL/GASOLINA;10582
PERNAMBUCO;BELO JARDIM;DIESEL;2607
PERNAMBUCO;BELO JARDIM;GASOLINA;14222
PERNAMBUCO;BELO JARDIM;GASOLINA/ALCOOL/GAS NATURAL;61
PERNAMBUCO;BELO JARDIM;GASOLINA/GAS NATURAL VEICULAR;72
PERNAMBUCO;BELO JARDIM;Sem Informa̤̣o;427
PERNAMBUCO;BETANIA;ALCOOL;22
PERNAMBUCO;BETANIA;ALCOOL/GASOLINA;916
PERNAMBUCO;BETANIA;DIESEL;160
PERNAMBUCO;BETANIA;GASOLINA;1700
PERNAMBUCO;BETANIA;GASOLINA/GAS NATURAL VEICULAR;1
PERNAMBUCO;BETANIA;Sem Informa̤̣o;16
PERNAMBUCO;BEZERROS;ALCOOL;847
PERNAMBUCO;BEZERROS;ALCOOL/GAS NATURAL VEICULAR;7
PERNAMBUCO;BEZERROS;ALCOOL/GASOLINA;9191
PERNAMBUCO;BEZERROS;DIESEL;1789
PERNAMBUCO;BEZERROS;GASOLINA;11345
PERNAMBUCO;BEZERROS;GASOLINA/ALCOOL/GAS NATURAL;40
PERNAMBUCO;BEZERROS;GASOLINA/ELETRICO;1
PERNAMBUCO;BEZERROS;GASOLINA/GAS NATURAL VEICULAR;100
PERNAMBUCO;BEZERROS;Sem Informa̤̣o;337
PERNAMBUCO;BODOCO;ALCOOL;131
PERNAMBUCO;BODOCO;ALCOOL/GASOLINA;2596
PERNAMBUCO;BODOCO;DIESEL;548
PERNAMBUCO;BODOCO;GASOLINA;5792
PERNAMBUCO;BODOCO;Sem Informa̤̣o;64
PERNAMBUCO;BOM CONSELHO;ALCOOL;352
PERNAMBUCO;BOM CONSELHO;ALCOOL/GASOLINA;4262
PERNAMBUCO;BOM CONSELHO;DIESEL;782
PERNAMBUCO;BOM CONSELHO;GASOLINA;6728
PERNAMBUCO;BOM CONSELHO;GASOLINA/ALCOOL/GAS NATURAL;6
PERNAMBUCO;BOM CONSELHO;GASOLINA/GAS NATURAL VEICULAR;14
PERNAMBUCO;BOM CONSELHO;Sem Informa̤̣o;410
PERNAMBUCO;BOM JARDIM;ALCOOL;774
PERNAMBUCO;BOM JARDIM;ALCOOL/GAS NATURAL VEICULAR;1
PERNAMBUCO;BOM JARDIM;ALCOOL/GASOLINA;3175
PERNAMBUCO;BOM JARDIM;DIESEL;993
PERNAMBUCO;BOM JARDIM;GAS METANO;1
PERNAMBUCO;BOM JARDIM;GASOLINA;4703
PERNAMBUCO;BOM JARDIM;GASOLINA/ALCOOL/GAS NATURAL;18
PERNAMBUCO;BOM JARDIM;GASOLINA/GAS NATURAL VEICULAR;70
PERNAMBUCO;BOM JARDIM;Sem Informa̤̣o;78
PERNAMBUCO;BONITO;ALCOOL;449
PERNAMBUCO;BONITO;ALCOOL/GAS NATURAL VEICULAR;2
PERNAMBUCO;BONITO;ALCOOL/GASOLINA;2887
PERNAMBUCO;BONITO;DIESEL;931
PERNAMBUCO;BONITO;GASOLINA;3979
PERNAMBUCO;BONITO;GASOLINA/ALCOOL/GAS NATURAL;14
PERNAMBUCO;BONITO;GASOLINA/GAS NATURAL VEICULAR;21
PERNAMBUCO;BONITO;Sem Informa̤̣o;122
PERNAMBUCO;BREJAO;ALCOOL;35
PERNAMBUCO;BREJAO;ALCOOL/GASOLINA;707
PERNAMBUCO;BREJAO;DIESEL;148
PERNAMBUCO;BREJAO;GASOLINA;865
PERNAMBUCO;BREJAO;GASOLINA/ALCOOL/GAS NATURAL;1
PERNAMBUCO;BREJAO;GASOLINA/GAS NATURAL VEICULAR;3
PERNAMBUCO;BREJAO;Sem Informa̤̣o;22
PERNAMBUCO;BREJINHO;ALCOOL;40
PERNAMBUCO;BREJINHO;ALCOOL/GASOLINA;445
PERNAMBUCO;BREJINHO;DIESEL;180
PERNAMBUCO;BREJINHO;GASOLINA;963
PERNAMBUCO;BREJINHO;GASOLINA/ALCOOL/GAS NATURAL;1
PERNAMBUCO;BREJINHO;GASOLINA/GAS NATURAL VEICULAR;1
PERNAMBUCO;BREJINHO;Sem Informa̤̣o;16
PERNAMBUCO;BREJO DA MADRE DE DEUS;ALCOOL;177
PERNAMBUCO;BREJO DA MADRE DE DEUS;ALCOOL/GAS NATURAL VEICULAR;1
PERNAMBUCO;BREJO DA MADRE DE DEUS;ALCOOL/GASOLINA;3807
PERNAMBUCO;BREJO DA MADRE DE DEUS;DIESEL;2019
PERNAMBUCO;BREJO DA MADRE DE DEUS;GASOLINA;7297
PERNAMBUCO;BREJO DA MADRE DE DEUS;GASOLINA/ALCOOL/GAS NATURAL;6
PERNAMBUCO;BREJO DA MADRE DE DEUS;GASOLINA/GAS NATURAL VEICULAR;26
PERNAMBUCO;BREJO DA MADRE DE DEUS;Sem Informa̤̣o;147
PERNAMBUCO;BUENOS AIRES;ALCOOL;81
PERNAMBUCO;BUENOS AIRES;ALCOOL/GAS NATURAL VEICULAR;3
PERNAMBUCO;BUENOS AIRES;ALCOOL/GASOLINA;1016
PERNAMBUCO;BUENOS AIRES;DIESEL;182
PERNAMBUCO;BUENOS AIRES;GASOLINA;1234
PERNAMBUCO;BUENOS AIRES;GASOLINA/ALCOOL/GAS NATURAL;17
PERNAMBUCO;BUENOS AIRES;GASOLINA/GAS NATURAL VEICULAR;7
PERNAMBUCO;BUENOS AIRES;Sem Informa̤̣o;23
PERNAMBUCO;BUIQUE;ALCOOL;309
PERNAMBUCO;BUIQUE;ALCOOL/GASOLINA;3059
PERNAMBUCO;BUIQUE;DIESEL;779
PERNAMBUCO;BUIQUE;GASOLINA;4179
PERNAMBUCO;BUIQUE;GASOLINA/ALCOOL/GAS NATURAL;4
PERNAMBUCO;BUIQUE;GASOLINA/GAS NATURAL VEICULAR;7
PERNAMBUCO;BUIQUE;Sem Informa̤̣o;82
PERNAMBUCO;CABO DE SANTO AGOSTINHO;ALCOOL;1539
PERNAMBUCO;CABO DE SANTO AGOSTINHO;ALCOOL/GAS NATURAL VEICULAR;46
PERNAMBUCO;CABO DE SANTO AGOSTINHO;ALCOOL/GASOLINA;24247
PERNAMBUCO;CABO DE SANTO AGOSTINHO;DIESEL;4138
PERNAMBUCO;CABO DE SANTO AGOSTINHO;GASOGENIO;1
PERNAMBUCO;CABO DE SANTO AGOSTINHO;GASOLINA;19537
PERNAMBUCO;CABO DE SANTO AGOSTINHO;GASOLINA/ALCOOL/GAS NATURAL;802
PERNAMBUCO;CABO DE SANTO AGOSTINHO;GASOLINA/ELETRICO;1
PERNAMBUCO;CABO DE SANTO AGOSTINHO;GASOLINA/GAS NATURAL VEICULAR;805
PERNAMBUCO;CABO DE SANTO AGOSTINHO;Sem Informa̤̣o;1955
PERNAMBUCO;CABROBO;ALCOOL;191
PERNAMBUCO;CABROBO;ALCOOL/GASOLINA;3486
PERNAMBUCO;CABROBO;DIESEL;592
PERNAMBUCO;CABROBO;GASOLINA;5458
PERNAMBUCO;CABROBO;GASOLINA/ALCOOL/GAS NATURAL;1
PERNAMBUCO;CABROBO;GASOLINA/GAS NATURAL VEICULAR;1
PERNAMBUCO;CABROBO;Sem Informa̤̣o;134
PERNAMBUCO;CACHOEIRINHA;ALCOOL;212
PERNAMBUCO;CACHOEIRINHA;ALCOOL/GAS NATURAL VEICULAR;2
PERNAMBUCO;CACHOEIRINHA;ALCOOL/GASOLINA;2242
PERNAMBUCO;CACHOEIRINHA;DIESEL;562
PERNAMBUCO;CACHOEIRINHA;GASOLINA;3399
PERNAMBUCO;CACHOEIRINHA;GASOLINA/ALCOOL/GAS NATURAL;6
PERNAMBUCO;CACHOEIRINHA;GASOLINA/GAS NATURAL VEICULAR;13
PERNAMBUCO;CACHOEIRINHA;Sem Informa̤̣o;143
PERNAMBUCO;CAETES;ALCOOL;167
PERNAMBUCO;CAETES;ALCOOL/GASOLINA;1564
PERNAMBUCO;CAETES;DIESEL;578
PERNAMBUCO;CAETES;GASOLINA;2671
PERNAMBUCO;CAETES;GASOLINA/ALCOOL/GAS NATURAL;6
PERNAMBUCO;CAETES;GASOLINA/GAS NATURAL VEICULAR;7
PERNAMBUCO;CAETES;Sem Informa̤̣o;39
PERNAMBUCO;CALCADO;ALCOOL;73
PERNAMBUCO;CALCADO;ALCOOL/GASOLINA;889
PERNAMBUCO;CALCADO;DIESEL;160
PERNAMBUCO;CALCADO;GASOLINA;1711
PERNAMBUCO;CALCADO;GASOLINA/GAS NATURAL VEICULAR;2
PERNAMBUCO;CALCADO;Sem Informa̤̣o;17
PERNAMBUCO;CALUMBI;ALCOOL;30
PERNAMBUCO;CALUMBI;ALCOOL/GASOLINA;736
PERNAMBUCO;CALUMBI;DIESEL;154
PERNAMBUCO;CALUMBI;GASOLINA;724
PERNAMBUCO;CALUMBI;Sem Informa̤̣o;20
PERNAMBUCO;CAMARAGIBE;ALCOOL;1535
PERNAMBUCO;CAMARAGIBE;ALCOOL/GAS NATURAL VEICULAR;80
PERNAMBUCO;CAMARAGIBE;ALCOOL/GASOLINA;21805
PERNAMBUCO;CAMARAGIBE;DIESEL;2116
PERNAMBUCO;CAMARAGIBE;GASOL/GAS NATURAL COMBUSTIVEL;1
PERNAMBUCO;CAMARAGIBE;GASOLINA;17902
PERNAMBUCO;CAMARAGIBE;GASOLINA/ALCOOL/GAS NATURAL;973
PERNAMBUCO;CAMARAGIBE;GASOLINA/ELETRICO;5
PERNAMBUCO;CAMARAGIBE;GASOLINA/GAS NATURAL VEICULAR;1020
PERNAMBUCO;CAMARAGIBE;Sem Informa̤̣o;810
PERNAMBUCO;CAMOCIM DE SAO FELIX;ALCOOL;219
PERNAMBUCO;CAMOCIM DE SAO FELIX;ALCOOL/GASOLINA;1386
PERNAMBUCO;CAMOCIM DE SAO FELIX;DIESEL;384
PERNAMBUCO;CAMOCIM DE SAO FELIX;GASOLINA;1783
PERNAMBUCO;CAMOCIM DE SAO FELIX;GASOLINA/ALCOOL/GAS NATURAL;7
PERNAMBUCO;CAMOCIM DE SAO FELIX;GASOLINA/GAS NATURAL VEICULAR;7
PERNAMBUCO;CAMOCIM DE SAO FELIX;Sem Informa̤̣o;46
PERNAMBUCO;CAMUTANGA;ALCOOL;44
PERNAMBUCO;CAMUTANGA;ALCOOL/GASOLINA;786
PERNAMBUCO;CAMUTANGA;DIESEL;155
PERNAMBUCO;CAMUTANGA;GASOLINA;952
PERNAMBUCO;CAMUTANGA;GASOLINA/ALCOOL/GAS NATURAL;2
PERNAMBUCO;CAMUTANGA;GASOLINA/GAS NATURAL VEICULAR;2
PERNAMBUCO;CAMUTANGA;Sem Informa̤̣o;147
PERNAMBUCO;CANHOTINHO;ALCOOL;258
PERNAMBUCO;CANHOTINHO;ALCOOL/GAS NATURAL VEICULAR;1
PERNAMBUCO;CANHOTINHO;ALCOOL/GASOLINA;1682
PERNAMBUCO;CANHOTINHO;DIESEL;478
PERNAMBUCO;CANHOTINHO;GASOLINA;3013
PERNAMBUCO;CANHOTINHO;GASOLINA/ALCOOL/GAS NATURAL;5
PERNAMBUCO;CANHOTINHO;GASOLINA/GAS NATURAL VEICULAR;4
PERNAMBUCO;CANHOTINHO;Sem Informa̤̣o;98
PERNAMBUCO;CAPOEIRAS;ALCOOL;111
PERNAMBUCO;CAPOEIRAS;ALCOOL/GASOLINA;1213
PERNAMBUCO;CAPOEIRAS;DIESEL;476
PERNAMBUCO;CAPOEIRAS;GASOLINA;2060
PERNAMBUCO;CAPOEIRAS;GASOLINA/ALCOOL/GAS NATURAL;3
PERNAMBUCO;CAPOEIRAS;GASOLINA/ELETRICO;1
PERNAMBUCO;CAPOEIRAS;GASOLINA/GAS NATURAL VEICULAR;7
PERNAMBUCO;CAPOEIRAS;Sem Informa̤̣o;42
PERNAMBUCO;CARNAIBA;ALCOOL;64
PERNAMBUCO;CARNAIBA;ALCOOL/GASOLINA;1645
PERNAMBUCO;CARNAIBA;DIESEL;624
PERNAMBUCO;CARNAIBA;GASOLINA;2693
PERNAMBUCO;CARNAIBA;GASOLINA/ELETRICO;1
PERNAMBUCO;CARNAIBA;GASOLINA/GAS NATURAL VEICULAR;2
PERNAMBUCO;CARNAIBA;Sem Informa̤̣o;81
PERNAMBUCO;CARNAUBEIRA DA PENHA;ALCOOL;9
PERNAMBUCO;CARNAUBEIRA DA PENHA;ALCOOL/GASOLINA;524
PERNAMBUCO;CARNAUBEIRA DA PENHA;DIESEL;171
PERNAMBUCO;CARNAUBEIRA DA PENHA;GASOLINA;914
PERNAMBUCO;CARNAUBEIRA DA PENHA;Sem Informa̤̣o;6
PERNAMBUCO;CARPINA;ALCOOL;704
PERNAMBUCO;CARPINA;ALCOOL/GAS NATURAL VEICULAR;16
PERNAMBUCO;CARPINA;ALCOOL/GASOLINA;12207
PERNAMBUCO;CARPINA;DIESEL;2237
PERNAMBUCO;CARPINA;GASOLINA;14633
PERNAMBUCO;CARPINA;GASOLINA/ALCOOL/GAS NATURAL;225
PERNAMBUCO;CARPINA;GASOLINA/ELETRICO;1
PERNAMBUCO;CARPINA;GASOLINA/GAS NATURAL VEICULAR;259
PERNAMBUCO;CARPINA;Sem Informa̤̣o;691
PERNAMBUCO;CARUARU;ALCOOL;6173
PERNAMBUCO;CARUARU;ALCOOL/GAS NATURAL VEICULAR;45
PERNAMBUCO;CARUARU;ALCOOL/GASOLINA;71704
PERNAMBUCO;CARUARU;DIESEL;12518
PERNAMBUCO;CARUARU;ELETRICO/FONTE INTERNA;1
PERNAMBUCO;CARUARU;GAS METANO;1
PERNAMBUCO;CARUARU;GASOLINA;76197
PERNAMBUCO;CARUARU;GASOLINA/ALCOOL/GAS NATURAL;274
PERNAMBUCO;CARUARU;GASOLINA/ELETRICO;23
PERNAMBUCO;CARUARU;GASOLINA/GAS NATURAL VEICULAR;535
PERNAMBUCO;CARUARU;Sem Informa̤̣o;4052
PERNAMBUCO;CASINHAS;ALCOOL;36
PERNAMBUCO;CASINHAS;ALCOOL/GASOLINA;1115
PERNAMBUCO;CASINHAS;DIESEL;339
PERNAMBUCO;CASINHAS;GASOLINA;1840
PERNAMBUCO;CASINHAS;GASOLINA/ALCOOL/GAS NATURAL;7
PERNAMBUCO;CASINHAS;GASOLINA/GAS NATURAL VEICULAR;7
PERNAMBUCO;CASINHAS;Sem Informa̤̣o;10
PERNAMBUCO;CATENDE;ALCOOL;305
PERNAMBUCO;CATENDE;ALCOOL/GAS NATURAL VEICULAR;2
PERNAMBUCO;CATENDE;ALCOOL/GASOLINA;3327
PERNAMBUCO;CATENDE;DIESEL;553
PERNAMBUCO;CATENDE;GASOLINA;3604
PERNAMBUCO;CATENDE;GASOLINA/ALCOOL/GAS NATURAL;11
PERNAMBUCO;CATENDE;GASOLINA/GAS NATURAL VEICULAR;26
PERNAMBUCO;CATENDE;Sem Informa̤̣o;217
PERNAMBUCO;CEDRO;ALCOOL;213
PERNAMBUCO;CEDRO;ALCOOL/GASOLINA;735
PERNAMBUCO;CEDRO;DIESEL;149
PERNAMBUCO;CEDRO;GASOLINA;1444
PERNAMBUCO;CEDRO;Sem Informa̤̣o;22
PERNAMBUCO;CHA DE ALEGRIA;ALCOOL;53
PERNAMBUCO;CHA DE ALEGRIA;ALCOOL/GAS NATURAL VEICULAR;5
PERNAMBUCO;CHA DE ALEGRIA;ALCOOL/GASOLINA;808
PERNAMBUCO;CHA DE ALEGRIA;DIESEL;156
PERNAMBUCO;CHA DE ALEGRIA;GASOLINA;950
PERNAMBUCO;CHA DE ALEGRIA;GASOLINA/ALCOOL/GAS NATURAL;16
PERNAMBUCO;CHA DE ALEGRIA;GASOLINA/GAS NATURAL VEICULAR;42
PERNAMBUCO;CHA DE ALEGRIA;Sem Informa̤̣o;27
PERNAMBUCO;CHA GRANDE;ALCOOL;200
PERNAMBUCO;CHA GRANDE;ALCOOL/GAS NATURAL VEICULAR;5
PERNAMBUCO;CHA GRANDE;ALCOOL/GASOLINA;2571
PERNAMBUCO;CHA GRANDE;DIESEL;667
PERNAMBUCO;CHA GRANDE;GASOLINA;2656
PERNAMBUCO;CHA GRANDE;GASOLINA/ALCOOL/GAS NATURAL;115
PERNAMBUCO;CHA GRANDE;GASOLINA/GAS NATURAL VEICULAR;25
PERNAMBUCO;CHA GRANDE;Sem Informa̤̣o;59
PERNAMBUCO;CONDADO;ALCOOL;201
PERNAMBUCO;CONDADO;ALCOOL/GAS NATURAL VEICULAR;12
PERNAMBUCO;CONDADO;ALCOOL/GASOLINA;2448
PERNAMBUCO;CONDADO;DIESEL;359
PERNAMBUCO;CONDADO;GASOLINA;3351
PERNAMBUCO;CONDADO;GASOLINA/ALCOOL/GAS NATURAL;58
PERNAMBUCO;CONDADO;GASOLINA/GAS NATURAL VEICULAR;138
PERNAMBUCO;CONDADO;Sem Informa̤̣o;184
PERNAMBUCO;CORRENTES;ALCOOL;37
PERNAMBUCO;CORRENTES;ALCOOL/GASOLINA;1052
PERNAMBUCO;CORRENTES;DIESEL;197
PERNAMBUCO;CORRENTES;GASOLINA;1561
PERNAMBUCO;CORRENTES;GASOLINA/ALCOOL/GAS NATURAL;3
PERNAMBUCO;CORRENTES;GASOLINA/GAS NATURAL VEICULAR;2
PERNAMBUCO;CORRENTES;Sem Informa̤̣o;29
PERNAMBUCO;CORTES;ALCOOL;87
PERNAMBUCO;CORTES;ALCOOL/GAS NATURAL VEICULAR;1
PERNAMBUCO;CORTES;ALCOOL/GASOLINA;753
PERNAMBUCO;CORTES;DIESEL;348
PERNAMBUCO;CORTES;GASOLINA;709
PERNAMBUCO;CORTES;GASOLINA/ALCOOL/GAS NATURAL;3
PERNAMBUCO;CORTES;GASOLINA/GAS NATURAL VEICULAR;5
PERNAMBUCO;CORTES;Sem Informa̤̣o;94
PERNAMBUCO;CUMARU;ALCOOL;76
PERNAMBUCO;CUMARU;ALCOOL/GAS NATURAL VEICULAR;2
PERNAMBUCO;CUMARU;ALCOOL/GASOLINA;1284
PERNAMBUCO;CUMARU;DIESEL;454
PERNAMBUCO;CUMARU;GASOLINA;1943
PERNAMBUCO;CUMARU;GASOLINA/ALCOOL/GAS NATURAL;1
PERNAMBUCO;CUMARU;GASOLINA/GAS NATURAL VEICULAR;5
PERNAMBUCO;CUMARU;Sem Informa̤̣o;34
PERNAMBUCO;CUPIRA;ALCOOL;400
PERNAMBUCO;CUPIRA;ALCOOL/GAS NATURAL VEICULAR;1
PERNAMBUCO;CUPIRA;ALCOOL/GASOLINA;2791
PERNAMBUCO;CUPIRA;DIESEL;769
PERNAMBUCO;CUPIRA;GASOLINA;4366
PERNAMBUCO;CUPIRA;GASOLINA/ALCOOL/GAS NATURAL;3
PERNAMBUCO;CUPIRA;GASOLINA/GAS NATURAL VEICULAR;20
PERNAMBUCO;CUPIRA;Sem Informa̤̣o;265
PERNAMBUCO;CUSTODIA;ALCOOL;310
PERNAMBUCO;CUSTODIA;ALCOOL/GASOLINA;4016
PERNAMBUCO;CUSTODIA;DIESEL;1097
PERNAMBUCO;CUSTODIA;GASOLINA;5687
PERNAMBUCO;CUSTODIA;GASOLINA/ALCOOL/GAS NATURAL;8
PERNAMBUCO;CUSTODIA;GASOLINA/GAS NATURAL VEICULAR;10
PERNAMBUCO;CUSTODIA;Sem Informa̤̣o;148
PERNAMBUCO;DORMENTES;ALCOOL;34
PERNAMBUCO;DORMENTES;ALCOOL/GASOLINA;1283
PERNAMBUCO;DORMENTES;DIESEL;617
PERNAMBUCO;DORMENTES;GASOLINA;3120
PERNAMBUCO;DORMENTES;Sem Informa̤̣o;77
PERNAMBUCO;ESCADA;ALCOOL;488
PERNAMBUCO;ESCADA;ALCOOL/GAS NATURAL VEICULAR;5
PERNAMBUCO;ESCADA;ALCOOL/GASOLINA;7675
PERNAMBUCO;ESCADA;DIESEL;1085
PERNAMBUCO;ESCADA;GASOLINA;7752
PERNAMBUCO;ESCADA;GASOLINA/ALCOOL/GAS NATURAL;55
PERNAMBUCO;ESCADA;GASOLINA/GAS NATURAL VEICULAR;81
PERNAMBUCO;ESCADA;Sem Informa̤̣o;423
PERNAMBUCO;EXU;ALCOOL;847
PERNAMBUCO;EXU;ALCOOL/GASOLINA;2017
PERNAMBUCO;EXU;DIESEL;738
PERNAMBUCO;EXU;GASOLINA;5037
PERNAMBUCO;EXU;GASOLINA/ALCOOL/GAS NATURAL;1
PERNAMBUCO;EXU;GASOLINA/GAS NATURAL VEICULAR;4
PERNAMBUCO;EXU;Sem Informa̤̣o;111
PERNAMBUCO;FEIRA NOVA;ALCOOL;109
PERNAMBUCO;FEIRA NOVA;ALCOOL/GAS NATURAL VEICULAR;2
PERNAMBUCO;FEIRA NOVA;ALCOOL/GASOLINA;2139
PERNAMBUCO;FEIRA NOVA;DIESEL;541
PERNAMBUCO;FEIRA NOVA;GASOLINA;3271
PERNAMBUCO;FEIRA NOVA;GASOLINA/ALCOOL/GAS NATURAL;16
PERNAMBUCO;FEIRA NOVA;GASOLINA/GAS NATURAL VEICULAR;79
PERNAMBUCO;FEIRA NOVA;Sem Informa̤̣o;116
PERNAMBUCO;FERNANDO DE NORONHA;ALCOOL;1
PERNAMBUCO;FERNANDO DE NORONHA;ALCOOL/GASOLINA;370
PERNAMBUCO;FERNANDO DE NORONHA;DIESEL;167
PERNAMBUCO;FERNANDO DE NORONHA;GASOLINA;763
PERNAMBUCO;FERNANDO DE NORONHA;GASOLINA/GAS NATURAL VEICULAR;1
PERNAMBUCO;FERNANDO DE NORONHA;Sem Informa̤̣o;59
PERNAMBUCO;FERREIROS;ALCOOL;88
PERNAMBUCO;FERREIROS;ALCOOL/GAS NATURAL VEICULAR;3
PERNAMBUCO;FERREIROS;ALCOOL/GASOLINA;1128
PERNAMBUCO;FERREIROS;DIESEL;199
PERNAMBUCO;FERREIROS;GASOLINA;1599
PERNAMBUCO;FERREIROS;GASOLINA/ALCOOL/GAS NATURAL;9
PERNAMBUCO;FERREIROS;GASOLINA/GAS NATURAL VEICULAR;3
PERNAMBUCO;FERREIROS;Sem Informa̤̣o;60
PERNAMBUCO;FLORES;ALCOOL;134
PERNAMBUCO;FLORES;ALCOOL/GAS NATURAL VEICULAR;1
PERNAMBUCO;FLORES;ALCOOL/GASOLINA;1870
PERNAMBUCO;FLORES;DIESEL;469
PERNAMBUCO;FLORES;GASOLINA;2569
PERNAMBUCO;FLORES;GASOLINA/GAS NATURAL VEICULAR;4
PERNAMBUCO;FLORES;Sem Informa̤̣o;64
PERNAMBUCO;FLORESTA;ALCOOL;209
PERNAMBUCO;FLORESTA;ALCOOL/GAS NATURAL VEICULAR;1
PERNAMBUCO;FLORESTA;ALCOOL/GASOLINA;2974
PERNAMBUCO;FLORESTA;DIESEL;944
PERNAMBUCO;FLORESTA;GASOLINA;5050
PERNAMBUCO;FLORESTA;GASOLINA/ALCOOL/GAS NATURAL;3
PERNAMBUCO;FLORESTA;GASOLINA/GAS NATURAL VEICULAR;4
PERNAMBUCO;FLORESTA;Sem Informa̤̣o;175
PERNAMBUCO;FREI MIGUELINHO;ALCOOL;156
PERNAMBUCO;FREI MIGUELINHO;ALCOOL/GASOLINA;1305
PERNAMBUCO;FREI MIGUELINHO;DIESEL;634
PERNAMBUCO;FREI MIGUELINHO;GASOLINA;2042
PERNAMBUCO;FREI MIGUELINHO;GASOLINA/ALCOOL/GAS NATURAL;12
PERNAMBUCO;FREI MIGUELINHO;GASOLINA/GAS NATURAL VEICULAR;11
PERNAMBUCO;FREI MIGUELINHO;Sem Informa̤̣o;94
PERNAMBUCO;GAMELEIRA;ALCOOL;172
PERNAMBUCO;GAMELEIRA;ALCOOL/GASOLINA;1261
PERNAMBUCO;GAMELEIRA;DIESEL;226
PERNAMBUCO;GAMELEIRA;GASOLINA;1364
PERNAMBUCO;GAMELEIRA;GASOLINA/ALCOOL/GAS NATURAL;9
PERNAMBUCO;GAMELEIRA;GASOLINA/GAS NATURAL VEICULAR;8
PERNAMBUCO;GAMELEIRA;Sem Informa̤̣o;117
PERNAMBUCO;GARANHUNS;ALCOOL;1899
PERNAMBUCO;GARANHUNS;ALCOOL/GAS NATURAL VEICULAR;8
PERNAMBUCO;GARANHUNS;ALCOOL/GASOLINA;23499
PERNAMBUCO;GARANHUNS;DIESEL;4207
PERNAMBUCO;GARANHUNS;ELETRICO/FONTE EXTERNA;1
PERNAMBUCO;GARANHUNS;GASOGENIO;1
PERNAMBUCO;GARANHUNS;GASOLINA;24078
PERNAMBUCO;GARANHUNS;GASOLINA/ALCOOL/GAS NATURAL;134
PERNAMBUCO;GARANHUNS;GASOLINA/ELETRICO;2
PERNAMBUCO;GARANHUNS;GASOLINA/GAS NATURAL VEICULAR;124
PERNAMBUCO;GARANHUNS;Sem Informa̤̣o;1279
PERNAMBUCO;GLORIA DO GOITA;ALCOOL;154
PERNAMBUCO;GLORIA DO GOITA;ALCOOL/GAS NATURAL VEICULAR;2
PERNAMBUCO;GLORIA DO GOITA;ALCOOL/GASOLINA;2357
PERNAMBUCO;GLORIA DO GOITA;DIESEL;516
PERNAMBUCO;GLORIA DO GOITA;GASOLINA;3276
PERNAMBUCO;GLORIA DO GOITA;GASOLINA/ALCOOL/GAS NATURAL;53
PERNAMBUCO;GLORIA DO GOITA;GASOLINA/GAS NATURAL VEICULAR;55
PERNAMBUCO;GLORIA DO GOITA;Sem Informa̤̣o;88
PERNAMBUCO;GOIANA;ALCOOL;1117
PERNAMBUCO;GOIANA;ALCOOL/GAS NATURAL VEICULAR;53
