UF;Municipio;Combustivel Veiculo;Qtd. Veiculos
RIO GRANDE DO NORTE;RIACHUELO;ALCOOL;39
RIO GRANDE DO NORTE;RIACHUELO;ALCOOL/GAS NATURAL VEICULAR;5
RIO GRANDE DO NORTE;RIACHUELO;ALCOOL/GASOLINA;471
RIO GRANDE DO NORTE;RIACHUELO;DIESEL;78
RIO GRANDE DO NORTE;RIACHUELO;GASOLINA;751
RIO GRANDE DO NORTE;RIACHUELO;GASOLINA/ALCOOL/GAS NATURAL;12
RIO GRANDE DO NORTE;RIACHUELO;GASOLINA/GAS NATURAL VEICULAR;44
RIO GRANDE DO NORTE;RIACHUELO;Sem Informa̤̣o;25
RIO GRANDE DO NORTE;RIO DO FOGO;ALCOOL;23
RIO GRANDE DO NORTE;RIO DO FOGO;ALCOOL/GAS NATURAL VEICULAR;12
RIO GRANDE DO NORTE;RIO DO FOGO;ALCOOL/GASOLINA;699
RIO GRANDE DO NORTE;RIO DO FOGO;DIESEL;133
RIO GRANDE DO NORTE;RIO DO FOGO;GASOLINA;922
RIO GRANDE DO NORTE;RIO DO FOGO;GASOLINA/ALCOOL/GAS NATURAL;27
RIO GRANDE DO NORTE;RIO DO FOGO;GASOLINA/GAS NATURAL VEICULAR;60
RIO GRANDE DO NORTE;RIO DO FOGO;Sem Informa̤̣o;26
RIO GRANDE DO NORTE;RODOLFO FERNANDES;ALCOOL;24
RIO GRANDE DO NORTE;RODOLFO FERNANDES;ALCOOL/GASOLINA;384
RIO GRANDE DO NORTE;RODOLFO FERNANDES;DIESEL;148
RIO GRANDE DO NORTE;RODOLFO FERNANDES;GASOLINA;800
RIO GRANDE DO NORTE;RODOLFO FERNANDES;GASOLINA/ALCOOL/GAS NATURAL;8
RIO GRANDE DO NORTE;RODOLFO FERNANDES;GASOLINA/GAS NATURAL VEICULAR;9
RIO GRANDE DO NORTE;RODOLFO FERNANDES;Sem Informa̤̣o;18
RIO GRANDE DO NORTE;RUY BARBOSA;ALCOOL;9
RIO GRANDE DO NORTE;RUY BARBOSA;ALCOOL/GASOLINA;184
RIO GRANDE DO NORTE;RUY BARBOSA;DIESEL;35
RIO GRANDE DO NORTE;RUY BARBOSA;GASOLINA;409
RIO GRANDE DO NORTE;RUY BARBOSA;GASOLINA/ALCOOL/GAS NATURAL;4
RIO GRANDE DO NORTE;RUY BARBOSA;GASOLINA/GAS NATURAL VEICULAR;6
RIO GRANDE DO NORTE;RUY BARBOSA;Sem Informa̤̣o;2
RIO GRANDE DO NORTE;SANTA CRUZ;ALCOOL;368
RIO GRANDE DO NORTE;SANTA CRUZ;ALCOOL/GAS NATURAL VEICULAR;75
RIO GRANDE DO NORTE;SANTA CRUZ;ALCOOL/GASOLINA;3959
RIO GRANDE DO NORTE;SANTA CRUZ;DIESEL;1119
RIO GRANDE DO NORTE;SANTA CRUZ;GASOL/GAS NATURAL COMBUSTIVEL;1
RIO GRANDE DO NORTE;SANTA CRUZ;GASOLINA;10230
RIO GRANDE DO NORTE;SANTA CRUZ;GASOLINA/ALCOOL/GAS NATURAL;136
RIO GRANDE DO NORTE;SANTA CRUZ;GASOLINA/GAS NATURAL VEICULAR;352
RIO GRANDE DO NORTE;SANTA CRUZ;Sem Informa̤̣o;265
RIO GRANDE DO NORTE;SANTA MARIA;ALCOOL;44
RIO GRANDE DO NORTE;SANTA MARIA;ALCOOL/GAS NATURAL VEICULAR;9
RIO GRANDE DO NORTE;SANTA MARIA;ALCOOL/GASOLINA;347
RIO GRANDE DO NORTE;SANTA MARIA;DIESEL;113
RIO GRANDE DO NORTE;SANTA MARIA;GASOL/GAS NATURAL COMBUSTIVEL;1
RIO GRANDE DO NORTE;SANTA MARIA;GASOLINA;656
RIO GRANDE DO NORTE;SANTA MARIA;GASOLINA/ALCOOL/GAS NATURAL;13
RIO GRANDE DO NORTE;SANTA MARIA;GASOLINA/GAS NATURAL VEICULAR;56
RIO GRANDE DO NORTE;SANTA MARIA;Sem Informa̤̣o;17
RIO GRANDE DO NORTE;SANTANA DO MATOS;ALCOOL;71
RIO GRANDE DO NORTE;SANTANA DO MATOS;ALCOOL/GAS NATURAL VEICULAR;2
RIO GRANDE DO NORTE;SANTANA DO MATOS;ALCOOL/GASOLINA;891
RIO GRANDE DO NORTE;SANTANA DO MATOS;DIESEL;259
RIO GRANDE DO NORTE;SANTANA DO MATOS;GASOLINA;1801
RIO GRANDE DO NORTE;SANTANA DO MATOS;GASOLINA/ALCOOL/GAS NATURAL;11
RIO GRANDE DO NORTE;SANTANA DO MATOS;GASOLINA/GAS NATURAL VEICULAR;24
RIO GRANDE DO NORTE;SANTANA DO MATOS;Sem Informa̤̣o;25
RIO GRANDE DO NORTE;SANTANA DO SERIDO;ALCOOL;18
RIO GRANDE DO NORTE;SANTANA DO SERIDO;ALCOOL/GASOLINA;257
RIO GRANDE DO NORTE;SANTANA DO SERIDO;DIESEL;57
RIO GRANDE DO NORTE;SANTANA DO SERIDO;GASOLINA;350
RIO GRANDE DO NORTE;SANTANA DO SERIDO;GASOLINA/ALCOOL/GAS NATURAL;2
RIO GRANDE DO NORTE;SANTANA DO SERIDO;GASOLINA/GAS NATURAL VEICULAR;4
RIO GRANDE DO NORTE;SANTANA DO SERIDO;Sem Informa̤̣o;2
RIO GRANDE DO NORTE;SANTO ANTONIO;ALCOOL;214
RIO GRANDE DO NORTE;SANTO ANTONIO;ALCOOL/GAS NATURAL VEICULAR;55
RIO GRANDE DO NORTE;SANTO ANTONIO;ALCOOL/GASOLINA;1991
RIO GRANDE DO NORTE;SANTO ANTONIO;DIESEL;422
RIO GRANDE DO NORTE;SANTO ANTONIO;GAS METANO;1
RIO GRANDE DO NORTE;SANTO ANTONIO;GASOLINA;3580
RIO GRANDE DO NORTE;SANTO ANTONIO;GASOLINA/ALCOOL/GAS NATURAL;104
RIO GRANDE DO NORTE;SANTO ANTONIO;GASOLINA/ELETRICO;1
RIO GRANDE DO NORTE;SANTO ANTONIO;GASOLINA/GAS NATURAL VEICULAR;225
RIO GRANDE DO NORTE;SANTO ANTONIO;Sem Informa̤̣o;39
RIO GRANDE DO NORTE;SAO BENTO DO NORTE;ALCOOL;25
RIO GRANDE DO NORTE;SAO BENTO DO NORTE;ALCOOL/GAS NATURAL VEICULAR;1
RIO GRANDE DO NORTE;SAO BENTO DO NORTE;ALCOOL/GASOLINA;202
RIO GRANDE DO NORTE;SAO BENTO DO NORTE;DIESEL;36
RIO GRANDE DO NORTE;SAO BENTO DO NORTE;GASOLINA;433
RIO GRANDE DO NORTE;SAO BENTO DO NORTE;GASOLINA/ALCOOL/GAS NATURAL;1
RIO GRANDE DO NORTE;SAO BENTO DO NORTE;GASOLINA/GAS NATURAL VEICULAR;11
RIO GRANDE DO NORTE;SAO BENTO DO NORTE;Sem Informa̤̣o;4
RIO GRANDE DO NORTE;SAO BENTO DO TRAIRI;ALCOOL;17
RIO GRANDE DO NORTE;SAO BENTO DO TRAIRI;ALCOOL/GAS NATURAL VEICULAR;5
RIO GRANDE DO NORTE;SAO BENTO DO TRAIRI;ALCOOL/GASOLINA;226
RIO GRANDE DO NORTE;SAO BENTO DO TRAIRI;DIESEL;35
RIO GRANDE DO NORTE;SAO BENTO DO TRAIRI;GASOLINA;516
RIO GRANDE DO NORTE;SAO BENTO DO TRAIRI;GASOLINA/ALCOOL/GAS NATURAL;6
RIO GRANDE DO NORTE;SAO BENTO DO TRAIRI;GASOLINA/GAS NATURAL VEICULAR;23
RIO GRANDE DO NORTE;SAO BENTO DO TRAIRI;Sem Informa̤̣o;5
RIO GRANDE DO NORTE;SAO FERNANDO;ALCOOL;11
RIO GRANDE DO NORTE;SAO FERNANDO;ALCOOL/GASOLINA;283
RIO GRANDE DO NORTE;SAO FERNANDO;DIESEL;98
RIO GRANDE DO NORTE;SAO FERNANDO;GASOLINA;455
RIO GRANDE DO NORTE;SAO FERNANDO;GASOLINA/ALCOOL/GAS NATURAL;2
RIO GRANDE DO NORTE;SAO FERNANDO;GASOLINA/GAS NATURAL VEICULAR;1
RIO GRANDE DO NORTE;SAO FERNANDO;Sem Informa̤̣o;9
RIO GRANDE DO NORTE;SAO FRANCISCO DO OESTE;ALCOOL;27
RIO GRANDE DO NORTE;SAO FRANCISCO DO OESTE;ALCOOL/GASOLINA;404
RIO GRANDE DO NORTE;SAO FRANCISCO DO OESTE;DIESEL;83
RIO GRANDE DO NORTE;SAO FRANCISCO DO OESTE;GASOLINA;984
RIO GRANDE DO NORTE;SAO FRANCISCO DO OESTE;GASOLINA/ALCOOL/GAS NATURAL;2
RIO GRANDE DO NORTE;SAO FRANCISCO DO OESTE;GASOLINA/GAS NATURAL VEICULAR;2
RIO GRANDE DO NORTE;SAO FRANCISCO DO OESTE;Sem Informa̤̣o;15
RIO GRANDE DO NORTE;SAO GONCALO DO AMARANTE;ALCOOL;582
RIO GRANDE DO NORTE;SAO GONCALO DO AMARANTE;ALCOOL/GAS NATURAL VEICULAR;210
RIO GRANDE DO NORTE;SAO GONCALO DO AMARANTE;ALCOOL/GASOLINA;9133
RIO GRANDE DO NORTE;SAO GONCALO DO AMARANTE;DIESEL;1519
RIO GRANDE DO NORTE;SAO GONCALO DO AMARANTE;GAS METANO;5
RIO GRANDE DO NORTE;SAO GONCALO DO AMARANTE;GAS NATURAL VEICULAR;1
RIO GRANDE DO NORTE;SAO GONCALO DO AMARANTE;GASOLINA;10766
RIO GRANDE DO NORTE;SAO GONCALO DO AMARANTE;GASOLINA/ALCOOL/GAS NATURAL;608
RIO GRANDE DO NORTE;SAO GONCALO DO AMARANTE;GASOLINA/GAS NATURAL VEICULAR;1009
RIO GRANDE DO NORTE;SAO GONCALO DO AMARANTE;Sem Informa̤̣o;401
RIO GRANDE DO NORTE;SAO JOAO DO SABUGI;ALCOOL;33
RIO GRANDE DO NORTE;SAO JOAO DO SABUGI;ALCOOL/GAS NATURAL VEICULAR;3
RIO GRANDE DO NORTE;SAO JOAO DO SABUGI;ALCOOL/GASOLINA;496
RIO GRANDE DO NORTE;SAO JOAO DO SABUGI;DIESEL;143
RIO GRANDE DO NORTE;SAO JOAO DO SABUGI;GASOLINA;1091
RIO GRANDE DO NORTE;SAO JOAO DO SABUGI;GASOLINA/ALCOOL/GAS NATURAL;10
RIO GRANDE DO NORTE;SAO JOAO DO SABUGI;GASOLINA/GAS NATURAL VEICULAR;7
RIO GRANDE DO NORTE;SAO JOAO DO SABUGI;Sem Informa̤̣o;21
RIO GRANDE DO NORTE;SAO JOSE DE MIPIBU;ALCOOL;375
RIO GRANDE DO NORTE;SAO JOSE DE MIPIBU;ALCOOL/GAS NATURAL VEICULAR;68
RIO GRANDE DO NORTE;SAO JOSE DE MIPIBU;ALCOOL/GASOLINA;4024
RIO GRANDE DO NORTE;SAO JOSE DE MIPIBU;DIESEL;939
RIO GRANDE DO NORTE;SAO JOSE DE MIPIBU;GASOL/GAS NATURAL COMBUSTIVEL;1
RIO GRANDE DO NORTE;SAO JOSE DE MIPIBU;GASOLINA;6017
RIO GRANDE DO NORTE;SAO JOSE DE MIPIBU;GASOLINA/ALCOOL/GAS NATURAL;97
RIO GRANDE DO NORTE;SAO JOSE DE MIPIBU;GASOLINA/GAS NATURAL VEICULAR;347
RIO GRANDE DO NORTE;SAO JOSE DE MIPIBU;Sem Informa̤̣o;227
RIO GRANDE DO NORTE;SAO JOSE DO CAMPESTRE;ALCOOL;67
RIO GRANDE DO NORTE;SAO JOSE DO CAMPESTRE;ALCOOL/GAS NATURAL VEICULAR;5
RIO GRANDE DO NORTE;SAO JOSE DO CAMPESTRE;ALCOOL/GASOLINA;517
RIO GRANDE DO NORTE;SAO JOSE DO CAMPESTRE;DIESEL;161
RIO GRANDE DO NORTE;SAO JOSE DO CAMPESTRE;GASOLINA;1082
RIO GRANDE DO NORTE;SAO JOSE DO CAMPESTRE;GASOLINA/ALCOOL/GAS NATURAL;15
RIO GRANDE DO NORTE;SAO JOSE DO CAMPESTRE;GASOLINA/GAS NATURAL VEICULAR;31
RIO GRANDE DO NORTE;SAO JOSE DO CAMPESTRE;Sem Informa̤̣o;15
RIO GRANDE DO NORTE;SAO JOSE DO SERIDO;ALCOOL;11
RIO GRANDE DO NORTE;SAO JOSE DO SERIDO;ALCOOL/GAS NATURAL VEICULAR;1
RIO GRANDE DO NORTE;SAO JOSE DO SERIDO;ALCOOL/GASOLINA;552
RIO GRANDE DO NORTE;SAO JOSE DO SERIDO;DIESEL;109
RIO GRANDE DO NORTE;SAO JOSE DO SERIDO;GASOLINA;692
RIO GRANDE DO NORTE;SAO JOSE DO SERIDO;GASOLINA/ALCOOL/GAS NATURAL;2
RIO GRANDE DO NORTE;SAO JOSE DO SERIDO;GASOLINA/GAS NATURAL VEICULAR;1
RIO GRANDE DO NORTE;SAO JOSE DO SERIDO;Sem Informa̤̣o;12
RIO GRANDE DO NORTE;SAO MIGUEL;ALCOOL;97
RIO GRANDE DO NORTE;SAO MIGUEL;ALCOOL/GAS NATURAL VEICULAR;1
RIO GRANDE DO NORTE;SAO MIGUEL;ALCOOL/GASOLINA;2747
RIO GRANDE DO NORTE;SAO MIGUEL;DIESEL;765
RIO GRANDE DO NORTE;SAO MIGUEL;GASOLINA;4782
RIO GRANDE DO NORTE;SAO MIGUEL;GASOLINA/ALCOOL/GAS NATURAL;4
RIO GRANDE DO NORTE;SAO MIGUEL;GASOLINA/GAS NATURAL VEICULAR;8
RIO GRANDE DO NORTE;SAO MIGUEL;Sem Informa̤̣o;31
RIO GRANDE DO NORTE;SAO MIGUEL DO GOSTOSO;ALCOOL;21
RIO GRANDE DO NORTE;SAO MIGUEL DO GOSTOSO;ALCOOL/GAS NATURAL VEICULAR;6
RIO GRANDE DO NORTE;SAO MIGUEL DO GOSTOSO;ALCOOL/GASOLINA;715
RIO GRANDE DO NORTE;SAO MIGUEL DO GOSTOSO;DIESEL;155
RIO GRANDE DO NORTE;SAO MIGUEL DO GOSTOSO;GASOLINA;1122
RIO GRANDE DO NORTE;SAO MIGUEL DO GOSTOSO;GASOLINA/ALCOOL/GAS NATURAL;20
RIO GRANDE DO NORTE;SAO MIGUEL DO GOSTOSO;GASOLINA/GAS NATURAL VEICULAR;37
RIO GRANDE DO NORTE;SAO MIGUEL DO GOSTOSO;Sem Informa̤̣o;27
RIO GRANDE DO NORTE;SAO PAULO DO POTENGI;ALCOOL;120
RIO GRANDE DO NORTE;SAO PAULO DO POTENGI;ALCOOL/GAS NATURAL VEICULAR;13
RIO GRANDE DO NORTE;SAO PAULO DO POTENGI;ALCOOL/GASOLINA;1482
RIO GRANDE DO NORTE;SAO PAULO DO POTENGI;DIESEL;269
RIO GRANDE DO NORTE;SAO PAULO DO POTENGI;GASOLINA;2614
RIO GRANDE DO NORTE;SAO PAULO DO POTENGI;GASOLINA/ALCOOL/GAS NATURAL;47
RIO GRANDE DO NORTE;SAO PAULO DO POTENGI;GASOLINA/GAS NATURAL VEICULAR;75
RIO GRANDE DO NORTE;SAO PAULO DO POTENGI;Sem Informa̤̣o;54
RIO GRANDE DO NORTE;SAO PEDRO;ALCOOL;44
RIO GRANDE DO NORTE;SAO PEDRO;ALCOOL/GAS NATURAL VEICULAR;11
RIO GRANDE DO NORTE;SAO PEDRO;ALCOOL/GASOLINA;373
RIO GRANDE DO NORTE;SAO PEDRO;DIESEL;63
RIO GRANDE DO NORTE;SAO PEDRO;GASOLINA;758
RIO GRANDE DO NORTE;SAO PEDRO;GASOLINA/ALCOOL/GAS NATURAL;18
RIO GRANDE DO NORTE;SAO PEDRO;GASOLINA/GAS NATURAL VEICULAR;58
RIO GRANDE DO NORTE;SAO PEDRO;Sem Informa̤̣o;9
RIO GRANDE DO NORTE;SAO RAFAEL;ALCOOL;67
RIO GRANDE DO NORTE;SAO RAFAEL;ALCOOL/GAS NATURAL VEICULAR;8
RIO GRANDE DO NORTE;SAO RAFAEL;ALCOOL/GASOLINA;522
RIO GRANDE DO NORTE;SAO RAFAEL;DIESEL;136
RIO GRANDE DO NORTE;SAO RAFAEL;GASOLINA;1161
RIO GRANDE DO NORTE;SAO RAFAEL;GASOLINA/ALCOOL/GAS NATURAL;23
RIO GRANDE DO NORTE;SAO RAFAEL;GASOLINA/GAS NATURAL VEICULAR;34
RIO GRANDE DO NORTE;SAO RAFAEL;Sem Informa̤̣o;20
RIO GRANDE DO NORTE;SAO TOME;ALCOOL;53
RIO GRANDE DO NORTE;SAO TOME;ALCOOL/GAS NATURAL VEICULAR;11
RIO GRANDE DO NORTE;SAO TOME;ALCOOL/GASOLINA;599
RIO GRANDE DO NORTE;SAO TOME;DIESEL;154
RIO GRANDE DO NORTE;SAO TOME;GASOLINA;1161
RIO GRANDE DO NORTE;SAO TOME;GASOLINA/ALCOOL/GAS NATURAL;15
RIO GRANDE DO NORTE;SAO TOME;GASOLINA/GAS NATURAL VEICULAR;28
RIO GRANDE DO NORTE;SAO TOME;Sem Informa̤̣o;19
RIO GRANDE DO NORTE;SAO VICENTE;ALCOOL;41
RIO GRANDE DO NORTE;SAO VICENTE;ALCOOL/GASOLINA;535
RIO GRANDE DO NORTE;SAO VICENTE;DIESEL;139
RIO GRANDE DO NORTE;SAO VICENTE;GASOLINA;1063
RIO GRANDE DO NORTE;SAO VICENTE;GASOLINA/ALCOOL/GAS NATURAL;13
RIO GRANDE DO NORTE;SAO VICENTE;GASOLINA/GAS NATURAL VEICULAR;16
RIO GRANDE DO NORTE;SAO VICENTE;Sem Informa̤̣o;18
RIO GRANDE DO NORTE;SENADOR ELOI DE SOUZA;ALCOOL;60
RIO GRANDE DO NORTE;SENADOR ELOI DE SOUZA;ALCOOL/GAS NATURAL VEICULAR;5
RIO GRANDE DO NORTE;SENADOR ELOI DE SOUZA;ALCOOL/GASOLINA;297
RIO GRANDE DO NORTE;SENADOR ELOI DE SOUZA;DIESEL;60
RIO GRANDE DO NORTE;SENADOR ELOI DE SOUZA;GASOL/GAS NATURAL COMBUSTIVEL;1
RIO GRANDE DO NORTE;SENADOR ELOI DE SOUZA;GASOLINA;775
RIO GRANDE DO NORTE;SENADOR ELOI DE SOUZA;GASOLINA/ALCOOL/GAS NATURAL;5
RIO GRANDE DO NORTE;SENADOR ELOI DE SOUZA;GASOLINA/GAS NATURAL VEICULAR;40
RIO GRANDE DO NORTE;SENADOR ELOI DE SOUZA;Sem Informa̤̣o;10
RIO GRANDE DO NORTE;SENADOR GEORGINO AVELINO;ALCOOL;6
RIO GRANDE DO NORTE;SENADOR GEORGINO AVELINO;ALCOOL/GAS NATURAL VEICULAR;1
RIO GRANDE DO NORTE;SENADOR GEORGINO AVELINO;ALCOOL/GASOLINA;289
RIO GRANDE DO NORTE;SENADOR GEORGINO AVELINO;DIESEL;36
RIO GRANDE DO NORTE;SENADOR GEORGINO AVELINO;GASOLINA;404
RIO GRANDE DO NORTE;SENADOR GEORGINO AVELINO;GASOLINA/ALCOOL/GAS NATURAL;6
RIO GRANDE DO NORTE;SENADOR GEORGINO AVELINO;GASOLINA/GAS NATURAL VEICULAR;19
RIO GRANDE DO NORTE;SENADOR GEORGINO AVELINO;Sem Informa̤̣o;5
RIO GRANDE DO NORTE;SERRA CAIADA;ALCOOL;62
RIO GRANDE DO NORTE;SERRA CAIADA;ALCOOL/GAS NATURAL VEICULAR;18
RIO GRANDE DO NORTE;SERRA CAIADA;ALCOOL/GASOLINA;410
RIO GRANDE DO NORTE;SERRA CAIADA;DIESEL;127
RIO GRANDE DO NORTE;SERRA CAIADA;GASOLINA;1093
RIO GRANDE DO NORTE;SERRA CAIADA;GASOLINA/ALCOOL/GAS NATURAL;7
RIO GRANDE DO NORTE;SERRA CAIADA;GASOLINA/GAS NATURAL VEICULAR;88
RIO GRANDE DO NORTE;SERRA CAIADA;Sem Informa̤̣o;17
RIO GRANDE DO NORTE;SERRA DE SAO BENTO;ALCOOL;21
RIO GRANDE DO NORTE;SERRA DE SAO BENTO;ALCOOL/GAS NATURAL VEICULAR;2
RIO GRANDE DO NORTE;SERRA DE SAO BENTO;ALCOOL/GASOLINA;322
RIO GRANDE DO NORTE;SERRA DE SAO BENTO;DIESEL;80
RIO GRANDE DO NORTE;SERRA DE SAO BENTO;GASOLINA;650
RIO GRANDE DO NORTE;SERRA DE SAO BENTO;GASOLINA/ALCOOL/GAS NATURAL;2
RIO GRANDE DO NORTE;SERRA DE SAO BENTO;GASOLINA/GAS NATURAL VEICULAR;9
RIO GRANDE DO NORTE;SERRA DE SAO BENTO;Sem Informa̤̣o;5
RIO GRANDE DO NORTE;SERRA DO MEL;ALCOOL;120
RIO GRANDE DO NORTE;SERRA DO MEL;ALCOOL/GAS NATURAL VEICULAR;32
RIO GRANDE DO NORTE;SERRA DO MEL;ALCOOL/GASOLINA;940
RIO GRANDE DO NORTE;SERRA DO MEL;DIESEL;333
RIO GRANDE DO NORTE;SERRA DO MEL;GASOLINA;1581
RIO GRANDE DO NORTE;SERRA DO MEL;GASOLINA/ALCOOL/GAS NATURAL;98
RIO GRANDE DO NORTE;SERRA DO MEL;GASOLINA/GAS NATURAL VEICULAR;193
RIO GRANDE DO NORTE;SERRA DO MEL;Sem Informa̤̣o;28
RIO GRANDE DO NORTE;SERRA NEGRA DO NORTE;ALCOOL;32
RIO GRANDE DO NORTE;SERRA NEGRA DO NORTE;ALCOOL/GAS NATURAL VEICULAR;1
RIO GRANDE DO NORTE;SERRA NEGRA DO NORTE;ALCOOL/GASOLINA;756
RIO GRANDE DO NORTE;SERRA NEGRA DO NORTE;DIESEL;274
RIO GRANDE DO NORTE;SERRA NEGRA DO NORTE;GASOLINA;998
RIO GRANDE DO NORTE;SERRA NEGRA DO NORTE;GASOLINA/ALCOOL/GAS NATURAL;3
RIO GRANDE DO NORTE;SERRA NEGRA DO NORTE;GASOLINA/GAS NATURAL VEICULAR;5
RIO GRANDE DO NORTE;SERRA NEGRA DO NORTE;Sem Informa̤̣o;41
RIO GRANDE DO NORTE;SERRINHA;ALCOOL;86
RIO GRANDE DO NORTE;SERRINHA;ALCOOL/GAS NATURAL VEICULAR;13
RIO GRANDE DO NORTE;SERRINHA;ALCOOL/GASOLINA;385
RIO GRANDE DO NORTE;SERRINHA;DIESEL;90
RIO GRANDE DO NORTE;SERRINHA;GASOLINA;1059
RIO GRANDE DO NORTE;SERRINHA;GASOLINA/ALCOOL/GAS NATURAL;43
RIO GRANDE DO NORTE;SERRINHA;GASOLINA/GAS NATURAL VEICULAR;65
RIO GRANDE DO NORTE;SERRINHA;Sem Informa̤̣o;3
RIO GRANDE DO NORTE;SERRINHA DOS PINTOS;ALCOOL;12
RIO GRANDE DO NORTE;SERRINHA DOS PINTOS;ALCOOL/GASOLINA;380
RIO GRANDE DO NORTE;SERRINHA DOS PINTOS;DIESEL;104
RIO GRANDE DO NORTE;SERRINHA DOS PINTOS;GASOLINA;860
RIO GRANDE DO NORTE;SERRINHA DOS PINTOS;GASOLINA/ALCOOL/GAS NATURAL;7
RIO GRANDE DO NORTE;SERRINHA DOS PINTOS;GASOLINA/GAS NATURAL VEICULAR;3
RIO GRANDE DO NORTE;SERRINHA DOS PINTOS;Sem Informa̤̣o;13
RIO GRANDE DO NORTE;SEVERIANO MELO;ALCOOL;33
RIO GRANDE DO NORTE;SEVERIANO MELO;ALCOOL/GAS NATURAL VEICULAR;2
RIO GRANDE DO NORTE;SEVERIANO MELO;ALCOOL/GASOLINA;669
RIO GRANDE DO NORTE;SEVERIANO MELO;DIESEL;133
RIO GRANDE DO NORTE;SEVERIANO MELO;GASOLINA;1322
RIO GRANDE DO NORTE;SEVERIANO MELO;GASOLINA/ALCOOL/GAS NATURAL;17
RIO GRANDE DO NORTE;SEVERIANO MELO;GASOLINA/GAS NATURAL VEICULAR;11
RIO GRANDE DO NORTE;SEVERIANO MELO;Sem Informa̤̣o;19
RIO GRANDE DO NORTE;SITIO NOVO;ALCOOL;25
RIO GRANDE DO NORTE;SITIO NOVO;ALCOOL/GAS NATURAL VEICULAR;7
RIO GRANDE DO NORTE;SITIO NOVO;ALCOOL/GASOLINA;235
RIO GRANDE DO NORTE;SITIO NOVO;DIESEL;60
RIO GRANDE DO NORTE;SITIO NOVO;GASOLINA;471
RIO GRANDE DO NORTE;SITIO NOVO;GASOLINA/ALCOOL/GAS NATURAL;5
RIO GRANDE DO NORTE;SITIO NOVO;GASOLINA/GAS NATURAL VEICULAR;21
RIO GRANDE DO NORTE;SITIO NOVO;Sem Informa̤̣o;6
RIO GRANDE DO NORTE;TABOLEIRO GRANDE;ALCOOL;17
RIO GRANDE DO NORTE;TABOLEIRO GRANDE;ALCOOL/GASOLINA;213
RIO GRANDE DO NORTE;TABOLEIRO GRANDE;DIESEL;37
RIO GRANDE DO NORTE;TABOLEIRO GRANDE;GASOLINA;421
RIO GRANDE DO NORTE;TABOLEIRO GRANDE;GASOLINA/ALCOOL/GAS NATURAL;2
RIO GRANDE DO NORTE;TABOLEIRO GRANDE;GASOLINA/GAS NATURAL VEICULAR;3
RIO GRANDE DO NORTE;TABOLEIRO GRANDE;Sem Informa̤̣o;7
RIO GRANDE DO NORTE;TAIPU;ALCOOL;87
RIO GRANDE DO NORTE;TAIPU;ALCOOL/GAS NATURAL VEICULAR;36
RIO GRANDE DO NORTE;TAIPU;ALCOOL/GASOLINA;629
RIO GRANDE DO NORTE;TAIPU;DIESEL;146
RIO GRANDE DO NORTE;TAIPU;GAS METANO;1
RIO GRANDE DO NORTE;TAIPU;GASOL/GAS NATURAL COMBUSTIVEL;1
RIO GRANDE DO NORTE;TAIPU;GASOLINA;1127
RIO GRANDE DO NORTE;TAIPU;GASOLINA/ALCOOL/GAS NATURAL;13
RIO GRANDE DO NORTE;TAIPU;GASOLINA/GAS NATURAL VEICULAR;78
RIO GRANDE DO NORTE;TAIPU;Sem Informa̤̣o;37
RIO GRANDE DO NORTE;TANGARA;ALCOOL;116
RIO GRANDE DO NORTE;TANGARA;ALCOOL/GAS NATURAL VEICULAR;29
RIO GRANDE DO NORTE;TANGARA;ALCOOL/GASOLINA;1028
RIO GRANDE DO NORTE;TANGARA;DIESEL;299
RIO GRANDE DO NORTE;TANGARA;GASOLINA;2112
RIO GRANDE DO NORTE;TANGARA;GASOLINA/ALCOOL/GAS NATURAL;58
RIO GRANDE DO NORTE;TANGARA;GASOLINA/GAS NATURAL VEICULAR;111
RIO GRANDE DO NORTE;TANGARA;Sem Informa̤̣o;78
RIO GRANDE DO NORTE;TENENTE ANANIAS;ALCOOL;38
RIO GRANDE DO NORTE;TENENTE ANANIAS;ALCOOL/GAS NATURAL VEICULAR;1
RIO GRANDE DO NORTE;TENENTE ANANIAS;ALCOOL/GASOLINA;1527
RIO GRANDE DO NORTE;TENENTE ANANIAS;DIESEL;438
RIO GRANDE DO NORTE;TENENTE ANANIAS;GASOLINA;1169
RIO GRANDE DO NORTE;TENENTE ANANIAS;GASOLINA/ALCOOL/GAS NATURAL;2
RIO GRANDE DO NORTE;TENENTE ANANIAS;GASOLINA/GAS NATURAL VEICULAR;3
RIO GRANDE DO NORTE;TENENTE ANANIAS;Sem Informa̤̣o;35
RIO GRANDE DO NORTE;TENENTE LAURENTINO CRUZ;ALCOOL;45
RIO GRANDE DO NORTE;TENENTE LAURENTINO CRUZ;ALCOOL/GAS NATURAL VEICULAR;5
RIO GRANDE DO NORTE;TENENTE LAURENTINO CRUZ;ALCOOL/GASOLINA;521
RIO GRANDE DO NORTE;TENENTE LAURENTINO CRUZ;DIESEL;152
