UF;Municipio;Combustivel Veiculo;Qtd. Veiculos
PIAUI;SIGEFREDO PACHECO;Sem Informação;5
PIAUI;SIMOES;ALCOOL;12
PIAUI;SIMOES;ALCOOL/GASOLINA;968
PIAUI;SIMOES;DIESEL;445
PIAUI;SIMOES;GASOLINA;1343
PIAUI;SIMOES;GASOLINA/GAS NATURAL VEICULAR;1
PIAUI;SIMOES;Sem Informação;30
PIAUI;SIMPLICIO MENDES;ALCOOL;76
PIAUI;SIMPLICIO MENDES;ALCOOL/GAS NATURAL VEICULAR;1
PIAUI;SIMPLICIO MENDES;ALCOOL/GASOLINA;1367
PIAUI;SIMPLICIO MENDES;DIESEL;327
PIAUI;SIMPLICIO MENDES;GASOL/GAS NATURAL COMBUSTIVEL;1
PIAUI;SIMPLICIO MENDES;GASOLINA;2075
PIAUI;SIMPLICIO MENDES;GASOLINA/ALCOOL/GAS NATURAL;2
PIAUI;SIMPLICIO MENDES;GASOLINA/GAS NATURAL VEICULAR;4
PIAUI;SIMPLICIO MENDES;Sem Informação;34
PIAUI;SOCORRO DO PIAUI;ALCOOL;2
PIAUI;SOCORRO DO PIAUI;ALCOOL/GASOLINA;214
PIAUI;SOCORRO DO PIAUI;DIESEL;77
PIAUI;SOCORRO DO PIAUI;GASOLINA;261
PIAUI;SUSSUAPARA;ALCOOL;11
PIAUI;SUSSUAPARA;ALCOOL/GASOLINA;992
PIAUI;SUSSUAPARA;DIESEL;208
PIAUI;SUSSUAPARA;GASOLINA;1454
PIAUI;SUSSUAPARA;GASOLINA/ALCOOL/GAS NATURAL;1
PIAUI;SUSSUAPARA;Sem Informação;12
PIAUI;TAMBORIL DO PIAUI;ALCOOL;5
PIAUI;TAMBORIL DO PIAUI;ALCOOL/GASOLINA;94
PIAUI;TAMBORIL DO PIAUI;DIESEL;28
PIAUI;TAMBORIL DO PIAUI;GAS METANO;1
PIAUI;TAMBORIL DO PIAUI;GASOLINA;142
PIAUI;TAMBORIL DO PIAUI;GASOLINA/ALCOOL/GAS NATURAL;1
PIAUI;TANQUE DO PIAUI;ALCOOL;1
PIAUI;TANQUE DO PIAUI;ALCOOL/GASOLINA;190
PIAUI;TANQUE DO PIAUI;DIESEL;48
PIAUI;TANQUE DO PIAUI;GASOLINA;317
PIAUI;TANQUE DO PIAUI;Sem Informação;4
PIAUI;TERESINA;ALCOOL;11753
PIAUI;TERESINA;ALCOOL/GAS NATURAL COMBUSTIVEL;1
PIAUI;TERESINA;ALCOOL/GAS NATURAL VEICULAR;19
PIAUI;TERESINA;ALCOOL/GASOLINA;223725
PIAUI;TERESINA;DIESEL;42313
PIAUI;TERESINA;ELETRICO/FONTE EXTERNA;2
PIAUI;TERESINA;ELETRICO/FONTE INTERNA;16
PIAUI;TERESINA;GAS METANO;3
PIAUI;TERESINA;GAS NATURAL VEICULAR;2
PIAUI;TERESINA;GASOGENIO;3
PIAUI;TERESINA;GASOL/GAS NATURAL COMBUSTIVEL;9
PIAUI;TERESINA;GASOLINA;230183
PIAUI;TERESINA;GASOLINA/ALCOOL/ELETRICO;50
PIAUI;TERESINA;GASOLINA/ALCOOL/GAS NATURAL;148
PIAUI;TERESINA;GASOLINA/ELETRICO;113
PIAUI;TERESINA;GASOLINA/GAS NATURAL VEICULAR;204
PIAUI;TERESINA;Sem Informação;5948
PIAUI;UNIAO;ALCOOL;99
PIAUI;UNIAO;ALCOOL/GASOLINA;3549
PIAUI;UNIAO;DIESEL;557
PIAUI;UNIAO;GASOLINA;7336
PIAUI;UNIAO;GASOLINA/ALCOOL/ELETRICO;1
PIAUI;UNIAO;GASOLINA/ALCOOL/GAS NATURAL;2
PIAUI;UNIAO;GASOLINA/ELETRICO;1
PIAUI;UNIAO;Sem Informação;79
PIAUI;URUCUI;ALCOOL;27
PIAUI;URUCUI;ALCOOL/GASOLINA;3615
PIAUI;URUCUI;DIESEL;889
PIAUI;URUCUI;GASOLINA;5578
PIAUI;URUCUI;GASOLINA/ALCOOL/GAS NATURAL;2
PIAUI;URUCUI;GASOLINA/GAS NATURAL VEICULAR;2
PIAUI;URUCUI;Sem Informação;335
PIAUI;VALENCA DO PIAUI;ALCOOL;127
PIAUI;VALENCA DO PIAUI;ALCOOL/GASOLINA;2919
PIAUI;VALENCA DO PIAUI;DIESEL;724
PIAUI;VALENCA DO PIAUI;GASOLINA;4888
PIAUI;VALENCA DO PIAUI;GASOLINA/GAS NATURAL VEICULAR;3
PIAUI;VALENCA DO PIAUI;Sem Informação;53
PIAUI;VARZEA BRANCA;ALCOOL;4
PIAUI;VARZEA BRANCA;ALCOOL/GASOLINA;239
PIAUI;VARZEA BRANCA;DIESEL;135
PIAUI;VARZEA BRANCA;GASOLINA;366
PIAUI;VARZEA BRANCA;Sem Informação;2
PIAUI;VARZEA GRANDE;ALCOOL;2
PIAUI;VARZEA GRANDE;ALCOOL/GASOLINA;348
PIAUI;VARZEA GRANDE;DIESEL;72
PIAUI;VARZEA GRANDE;GASOLINA;434
PIAUI;VARZEA GRANDE;Sem Informação;1
PIAUI;VERA MENDES;ALCOOL;2
PIAUI;VERA MENDES;ALCOOL/GASOLINA;263
PIAUI;VERA MENDES;DIESEL;81
PIAUI;VERA MENDES;GASOLINA;380
PIAUI;VERA MENDES;Sem Informação;7
PIAUI;VILA NOVA DO PIAUI;ALCOOL;5
PIAUI;VILA NOVA DO PIAUI;ALCOOL/GASOLINA;358
PIAUI;VILA NOVA DO PIAUI;DIESEL;89
PIAUI;VILA NOVA DO PIAUI;GASOLINA;353
PIAUI;VILA NOVA DO PIAUI;Sem Informação;15
PIAUI;WALL FERRAZ;ALCOOL;1
PIAUI;WALL FERRAZ;ALCOOL/GASOLINA;225
PIAUI;WALL FERRAZ;DIESEL;88
PIAUI;WALL FERRAZ;GASOLINA;297
PIAUI;WALL FERRAZ;Sem Informação;4
RIO DE JANEIRO;ANGRA DOS REIS;ALCOOL;1971
RIO DE JANEIRO;ANGRA DOS REIS;ALCOOL/GAS NATURAL VEICULAR;66
RIO DE JANEIRO;ANGRA DOS REIS;ALCOOL/GASOLINA;23973
RIO DE JANEIRO;ANGRA DOS REIS;DIESEL;3635
RIO DE JANEIRO;ANGRA DOS REIS;ELETRICO/FONTE EXTERNA;3
RIO DE JANEIRO;ANGRA DOS REIS;ELETRICO/FONTE INTERNA;1
RIO DE JANEIRO;ANGRA DOS REIS;GASOLINA;26756
RIO DE JANEIRO;ANGRA DOS REIS;GASOLINA/ALCOOL/ELETRICO;3
RIO DE JANEIRO;ANGRA DOS REIS;GASOLINA/ALCOOL/GAS NATURAL;2340
RIO DE JANEIRO;ANGRA DOS REIS;GASOLINA/ELETRICO;7
RIO DE JANEIRO;ANGRA DOS REIS;GASOLINA/GAS NATURAL VEICULAR;2217
RIO DE JANEIRO;ANGRA DOS REIS;Sem Informação;758
RIO DE JANEIRO;APERIBE;ALCOOL;131
RIO DE JANEIRO;APERIBE;ALCOOL/GAS NATURAL VEICULAR;2
RIO DE JANEIRO;APERIBE;ALCOOL/GASOLINA;2433
RIO DE JANEIRO;APERIBE;DIESEL;255
RIO DE JANEIRO;APERIBE;GASOLINA;3539
RIO DE JANEIRO;APERIBE;GASOLINA/ALCOOL/GAS NATURAL;72
RIO DE JANEIRO;APERIBE;GASOLINA/GAS NATURAL VEICULAR;51
RIO DE JANEIRO;APERIBE;Sem Informação;79
RIO DE JANEIRO;ARARUAMA;ALCOOL;3105
RIO DE JANEIRO;ARARUAMA;ALCOOL/GAS NATURAL VEICULAR;384
RIO DE JANEIRO;ARARUAMA;ALCOOL/GASOLINA;20273
RIO DE JANEIRO;ARARUAMA;DIESEL;3715
RIO DE JANEIRO;ARARUAMA;GAS METANO;1
RIO DE JANEIRO;ARARUAMA;GASOLINA;27445
RIO DE JANEIRO;ARARUAMA;GASOLINA/ALCOOL/ELETRICO;1
RIO DE JANEIRO;ARARUAMA;GASOLINA/ALCOOL/GAS NATURAL;4860
RIO DE JANEIRO;ARARUAMA;GASOLINA/ELETRICO;4
RIO DE JANEIRO;ARARUAMA;GASOLINA/GAS NATURAL VEICULAR;5830
RIO DE JANEIRO;ARARUAMA;Sem Informação;1578
RIO DE JANEIRO;AREAL;ALCOOL;248
RIO DE JANEIRO;AREAL;ALCOOL/GAS NATURAL VEICULAR;14
RIO DE JANEIRO;AREAL;ALCOOL/GASOLINA;2130
RIO DE JANEIRO;AREAL;DIESEL;462
RIO DE JANEIRO;AREAL;GASOLINA;2804
RIO DE JANEIRO;AREAL;GASOLINA/ALCOOL/GAS NATURAL;289
RIO DE JANEIRO;AREAL;GASOLINA/GAS NATURAL VEICULAR;260
RIO DE JANEIRO;AREAL;Sem Informação;113
RIO DE JANEIRO;ARMACAO DE BUZIOS;ALCOOL;420
RIO DE JANEIRO;ARMACAO DE BUZIOS;ALCOOL/GAS NATURAL VEICULAR;88
RIO DE JANEIRO;ARMACAO DE BUZIOS;ALCOOL/GASOLINA;7691
RIO DE JANEIRO;ARMACAO DE BUZIOS;DIESEL;1523
RIO DE JANEIRO;ARMACAO DE BUZIOS;GASOLINA;8864
RIO DE JANEIRO;ARMACAO DE BUZIOS;GASOLINA/ALCOOL/ELETRICO;1
RIO DE JANEIRO;ARMACAO DE BUZIOS;GASOLINA/ALCOOL/GAS NATURAL;1482
RIO DE JANEIRO;ARMACAO DE BUZIOS;GASOLINA/ELETRICO;5
RIO DE JANEIRO;ARMACAO DE BUZIOS;GASOLINA/GAS NATURAL VEICULAR;1574
RIO DE JANEIRO;ARMACAO DE BUZIOS;Sem Informação;414
RIO DE JANEIRO;ARRAIAL DO CABO;ALCOOL;357
RIO DE JANEIRO;ARRAIAL DO CABO;ALCOOL/GAS NATURAL VEICULAR;46
RIO DE JANEIRO;ARRAIAL DO CABO;ALCOOL/GASOLINA;3997
RIO DE JANEIRO;ARRAIAL DO CABO;DIESEL;576
RIO DE JANEIRO;ARRAIAL DO CABO;GASOLINA;4426
RIO DE JANEIRO;ARRAIAL DO CABO;GASOLINA/ALCOOL/ELETRICO;1
RIO DE JANEIRO;ARRAIAL DO CABO;GASOLINA/ALCOOL/GAS NATURAL;1555
RIO DE JANEIRO;ARRAIAL DO CABO;GASOLINA/GAS NATURAL VEICULAR;1142
RIO DE JANEIRO;ARRAIAL DO CABO;Sem Informação;264
RIO DE JANEIRO;BARRA DO PIRAI;ALCOOL;2062
RIO DE JANEIRO;BARRA DO PIRAI;ALCOOL/GAS NATURAL VEICULAR;390
RIO DE JANEIRO;BARRA DO PIRAI;ALCOOL/GASOLINA;9248
RIO DE JANEIRO;BARRA DO PIRAI;DIESEL;2814
RIO DE JANEIRO;BARRA DO PIRAI;GAS METANO;2
RIO DE JANEIRO;BARRA DO PIRAI;GASOLINA;14881
RIO DE JANEIRO;BARRA DO PIRAI;GASOLINA/ALCOOL/GAS NATURAL;2876
RIO DE JANEIRO;BARRA DO PIRAI;GASOLINA/ELETRICO;3
RIO DE JANEIRO;BARRA DO PIRAI;GASOLINA/GAS NATURAL VEICULAR;4373
RIO DE JANEIRO;BARRA DO PIRAI;Sem Informação;637
RIO DE JANEIRO;BARRA MANSA;ALCOOL;2823
RIO DE JANEIRO;BARRA MANSA;ALCOOL/GAS NATURAL VEICULAR;881
RIO DE JANEIRO;BARRA MANSA;ALCOOL/GASOLINA;22859
RIO DE JANEIRO;BARRA MANSA;DIESEL;4949
RIO DE JANEIRO;BARRA MANSA;GASOLINA;24373
RIO DE JANEIRO;BARRA MANSA;GASOLINA/ALCOOL/ELETRICO;5
RIO DE JANEIRO;BARRA MANSA;GASOLINA/ALCOOL/GAS NATURAL;9095
RIO DE JANEIRO;BARRA MANSA;GASOLINA/ELETRICO;13
RIO DE JANEIRO;BARRA MANSA;GASOLINA/GAS NATURAL VEICULAR;10432
RIO DE JANEIRO;BARRA MANSA;Sem Informação;1562
RIO DE JANEIRO;BELFORD ROXO;ALCOOL;4442
RIO DE JANEIRO;BELFORD ROXO;ALCOOL/GAS NATURAL VEICULAR;1558
RIO DE JANEIRO;BELFORD ROXO;ALCOOL/GASOLINA;30774
RIO DE JANEIRO;BELFORD ROXO;DIESEL;4620
RIO DE JANEIRO;BELFORD ROXO;GASOLINA;39844
RIO DE JANEIRO;BELFORD ROXO;GASOLINA/ALCOOL/ELETRICO;2
RIO DE JANEIRO;BELFORD ROXO;GASOLINA/ALCOOL/GAS NATURAL;17931
RIO DE JANEIRO;BELFORD ROXO;GASOLINA/ELETRICO;4
RIO DE JANEIRO;BELFORD ROXO;GASOLINA/GAS NATURAL VEICULAR;18539
RIO DE JANEIRO;BELFORD ROXO;Sem Informação;979
RIO DE JANEIRO;BOM JARDIM;ALCOOL;654
RIO DE JANEIRO;BOM JARDIM;ALCOOL/GAS NATURAL VEICULAR;30
RIO DE JANEIRO;BOM JARDIM;ALCOOL/GASOLINA;4182
RIO DE JANEIRO;BOM JARDIM;DIESEL;1550
RIO DE JANEIRO;BOM JARDIM;ELETRICO/FONTE INTERNA;1
RIO DE JANEIRO;BOM JARDIM;GASOLINA;7315
RIO DE JANEIRO;BOM JARDIM;GASOLINA/ALCOOL/ELETRICO;2
RIO DE JANEIRO;BOM JARDIM;GASOLINA/ALCOOL/GAS NATURAL;124
RIO DE JANEIRO;BOM JARDIM;GASOLINA/GAS NATURAL VEICULAR;195
RIO DE JANEIRO;BOM JARDIM;Sem Informação;453
RIO DE JANEIRO;BOM JESUS DO ITABAPOANA;ALCOOL;556
RIO DE JANEIRO;BOM JESUS DO ITABAPOANA;ALCOOL/GAS NATURAL VEICULAR;12
RIO DE JANEIRO;BOM JESUS DO ITABAPOANA;ALCOOL/GASOLINA;4368
RIO DE JANEIRO;BOM JESUS DO ITABAPOANA;DIESEL;597
RIO DE JANEIRO;BOM JESUS DO ITABAPOANA;GASOLINA;8101
RIO DE JANEIRO;BOM JESUS DO ITABAPOANA;GASOLINA/ALCOOL/ELETRICO;2
RIO DE JANEIRO;BOM JESUS DO ITABAPOANA;GASOLINA/ALCOOL/GAS NATURAL;226
RIO DE JANEIRO;BOM JESUS DO ITABAPOANA;GASOLINA/GAS NATURAL VEICULAR;170
RIO DE JANEIRO;BOM JESUS DO ITABAPOANA;Sem Informação;167
RIO DE JANEIRO;CABO FRIO;ALCOOL;4562
RIO DE JANEIRO;CABO FRIO;ALCOOL/GAS NATURAL VEICULAR;1101
RIO DE JANEIRO;CABO FRIO;ALCOOL/GASOLINA;31975
RIO DE JANEIRO;CABO FRIO;DIESEL;6181
RIO DE JANEIRO;CABO FRIO;GAS METANO;3
RIO DE JANEIRO;CABO FRIO;GASOGENIO;1
RIO DE JANEIRO;CABO FRIO;GASOLINA;40040
RIO DE JANEIRO;CABO FRIO;GASOLINA/ALCOOL/ELETRICO;8
RIO DE JANEIRO;CABO FRIO;GASOLINA/ALCOOL/GAS NATURAL;12262
RIO DE JANEIRO;CABO FRIO;GASOLINA/ELETRICO;17
RIO DE JANEIRO;CABO FRIO;GASOLINA/GAS NATURAL VEICULAR;13296
RIO DE JANEIRO;CABO FRIO;Sem Informação;2300
RIO DE JANEIRO;CACHOEIRAS DE MACACU;ALCOOL;1126
RIO DE JANEIRO;CACHOEIRAS DE MACACU;ALCOOL/GAS NATURAL VEICULAR;137
RIO DE JANEIRO;CACHOEIRAS DE MACACU;ALCOOL/GASOLINA;7415
RIO DE JANEIRO;CACHOEIRAS DE MACACU;DIESEL;1983
RIO DE JANEIRO;CACHOEIRAS DE MACACU;GASOLINA;11219
RIO DE JANEIRO;CACHOEIRAS DE MACACU;GASOLINA/ALCOOL/ELETRICO;1
RIO DE JANEIRO;CACHOEIRAS DE MACACU;GASOLINA/ALCOOL/GAS NATURAL;1556
RIO DE JANEIRO;CACHOEIRAS DE MACACU;GASOLINA/ELETRICO;3
RIO DE JANEIRO;CACHOEIRAS DE MACACU;GASOLINA/GAS NATURAL VEICULAR;1909
RIO DE JANEIRO;CACHOEIRAS DE MACACU;Sem Informação;519
RIO DE JANEIRO;CAMBUCI;ALCOOL;82
RIO DE JANEIRO;CAMBUCI;ALCOOL/GAS NATURAL VEICULAR;7
RIO DE JANEIRO;CAMBUCI;ALCOOL/GASOLINA;2195
RIO DE JANEIRO;CAMBUCI;DIESEL;292
RIO DE JANEIRO;CAMBUCI;GASOLINA;2862
RIO DE JANEIRO;CAMBUCI;GASOLINA/ALCOOL/GAS NATURAL;88
RIO DE JANEIRO;CAMBUCI;GASOLINA/GAS NATURAL VEICULAR;69
RIO DE JANEIRO;CAMBUCI;Sem Informação;87
RIO DE JANEIRO;CAMPOS DOS GOYTACAZES;ALCOOL;10226
RIO DE JANEIRO;CAMPOS DOS GOYTACAZES;ALCOOL/GAS NATURAL VEICULAR;1920
RIO DE JANEIRO;CAMPOS DOS GOYTACAZES;ALCOOL/GASOLINA;59157
RIO DE JANEIRO;CAMPOS DOS GOYTACAZES;DIESEL;14303
RIO DE JANEIRO;CAMPOS DOS GOYTACAZES;ELETRICO/FONTE INTERNA;1
RIO DE JANEIRO;CAMPOS DOS GOYTACAZES;GASOL/GAS NATURAL COMBUSTIVEL;2
RIO DE JANEIRO;CAMPOS DOS GOYTACAZES;GASOLINA;93652
RIO DE JANEIRO;CAMPOS DOS GOYTACAZES;GASOLINA/ALCOOL/ELETRICO;14
RIO DE JANEIRO;CAMPOS DOS GOYTACAZES;GASOLINA/ALCOOL/GAS NATURAL;15680
RIO DE JANEIRO;CAMPOS DOS GOYTACAZES;GASOLINA/ELETRICO;28
RIO DE JANEIRO;CAMPOS DOS GOYTACAZES;GASOLINA/GAS NATURAL VEICULAR;24145
RIO DE JANEIRO;CAMPOS DOS GOYTACAZES;Sem Informação;7728
RIO DE JANEIRO;CANTAGALO;ALCOOL;339
RIO DE JANEIRO;CANTAGALO;ALCOOL/GAS NATURAL VEICULAR;6
RIO DE JANEIRO;CANTAGALO;ALCOOL/GASOLINA;2650
RIO DE JANEIRO;CANTAGALO;DIESEL;551
RIO DE JANEIRO;CANTAGALO;GASOLINA;4296
RIO DE JANEIRO;CANTAGALO;GASOLINA/ALCOOL/GAS NATURAL;49
RIO DE JANEIRO;CANTAGALO;GASOLINA/GAS NATURAL VEICULAR;74
RIO DE JANEIRO;CANTAGALO;Sem Informação;191
RIO DE JANEIRO;CARAPEBUS;ALCOOL;124
RIO DE JANEIRO;CARAPEBUS;ALCOOL/GAS NATURAL VEICULAR;11
RIO DE JANEIRO;CARAPEBUS;ALCOOL/GASOLINA;1544
RIO DE JANEIRO;CARAPEBUS;DIESEL;304
RIO DE JANEIRO;CARAPEBUS;GASOLINA;2433
RIO DE JANEIRO;CARAPEBUS;GASOLINA/ALCOOL/GAS NATURAL;280
RIO DE JANEIRO;CARAPEBUS;GASOLINA/GAS NATURAL VEICULAR;313
RIO DE JANEIRO;CARAPEBUS;Sem Informação;169
RIO DE JANEIRO;CARDOSO MOREIRA;ALCOOL;170
RIO DE JANEIRO;CARDOSO MOREIRA;ALCOOL/GAS NATURAL VEICULAR;18
RIO DE JANEIRO;CARDOSO MOREIRA;ALCOOL/GASOLINA;1336
RIO DE JANEIRO;CARDOSO MOREIRA;DIESEL;391
RIO DE JANEIRO;CARDOSO MOREIRA;GASOLINA;2379
RIO DE JANEIRO;CARDOSO MOREIRA;GASOLINA/ALCOOL/GAS NATURAL;204
RIO DE JANEIRO;CARDOSO MOREIRA;GASOLINA/GAS NATURAL VEICULAR;212
RIO DE JANEIRO;CARDOSO MOREIRA;Sem Informação;151
RIO DE JANEIRO;CARMO;ALCOOL;141
RIO DE JANEIRO;CARMO;ALCOOL/GAS NATURAL VEICULAR;3
RIO DE JANEIRO;CARMO;ALCOOL/GASOLINA;2480
RIO DE JANEIRO;CARMO;DIESEL;355
RIO DE JANEIRO;CARMO;GASOLINA;2561
RIO DE JANEIRO;CARMO;GASOLINA/ALCOOL/ELETRICO;1
RIO DE JANEIRO;CARMO;GASOLINA/ALCOOL/GAS NATURAL;80
RIO DE JANEIRO;CARMO;GASOLINA/GAS NATURAL VEICULAR;78
RIO DE JANEIRO;CARMO;Sem Informação;69
RIO DE JANEIRO;CASIMIRO DE ABREU;ALCOOL;498
RIO DE JANEIRO;CASIMIRO DE ABREU;ALCOOL/GAS NATURAL VEICULAR;81
RIO DE JANEIRO;CASIMIRO DE ABREU;ALCOOL/GASOLINA;5252
RIO DE JANEIRO;CASIMIRO DE ABREU;DIESEL;1300
RIO DE JANEIRO;CASIMIRO DE ABREU;GASOLINA;6570
RIO DE JANEIRO;CASIMIRO DE ABREU;GASOLINA/ALCOOL/ELETRICO;2
RIO DE JANEIRO;CASIMIRO DE ABREU;GASOLINA/ALCOOL/GAS NATURAL;1500
RIO DE JANEIRO;CASIMIRO DE ABREU;GASOLINA/ELETRICO;1
RIO DE JANEIRO;CASIMIRO DE ABREU;GASOLINA/GAS NATURAL VEICULAR;1236
RIO DE JANEIRO;CASIMIRO DE ABREU;Sem Informação;649
RIO DE JANEIRO;COMENDADOR LEVY GASPARIAN;ALCOOL;94
RIO DE JANEIRO;COMENDADOR LEVY GASPARIAN;ALCOOL/GAS NATURAL VEICULAR;7
RIO DE JANEIRO;COMENDADOR LEVY GASPARIAN;ALCOOL/GASOLINA;1138
RIO DE JANEIRO;COMENDADOR LEVY GASPARIAN;DIESEL;332
RIO DE JANEIRO;COMENDADOR LEVY GASPARIAN;GASOLINA;1364
RIO DE JANEIRO;COMENDADOR LEVY GASPARIAN;GASOLINA/ALCOOL/GAS NATURAL;156
RIO DE JANEIRO;COMENDADOR LEVY GASPARIAN;GASOLINA/GAS NATURAL VEICULAR;101
RIO DE JANEIRO;COMENDADOR LEVY GASPARIAN;Sem Informação;60
RIO DE JANEIRO;CONCEICAO DE MACABU;ALCOOL;295
RIO DE JANEIRO;CONCEICAO DE MACABU;ALCOOL/GAS NATURAL VEICULAR;19
RIO DE JANEIRO;CONCEICAO DE MACABU;ALCOOL/GASOLINA;3085
RIO DE JANEIRO;CONCEICAO DE MACABU;DIESEL;497
RIO DE JANEIRO;CONCEICAO DE MACABU;GASOLINA;5041
RIO DE JANEIRO;CONCEICAO DE MACABU;GASOLINA/ALCOOL/GAS NATURAL;317
RIO DE JANEIRO;CONCEICAO DE MACABU;GASOLINA/GAS NATURAL VEICULAR;347
RIO DE JANEIRO;CONCEICAO DE MACABU;Sem Informação;253
RIO DE JANEIRO;CORDEIRO;ALCOOL;573
RIO DE JANEIRO;CORDEIRO;ALCOOL/GAS NATURAL VEICULAR;14
RIO DE JANEIRO;CORDEIRO;ALCOOL/GASOLINA;3347
RIO DE JANEIRO;CORDEIRO;DIESEL;692
RIO DE JANEIRO;CORDEIRO;GASOLINA;5661
RIO DE JANEIRO;CORDEIRO;GASOLINA/ALCOOL/ELETRICO;1
RIO DE JANEIRO;CORDEIRO;GASOLINA/ALCOOL/GAS NATURAL;109
RIO DE JANEIRO;CORDEIRO;GASOLINA/ELETRICO;1
RIO DE JANEIRO;CORDEIRO;GASOLINA/GAS NATURAL VEICULAR;139
RIO DE JANEIRO;CORDEIRO;Sem Informação;218
RIO DE JANEIRO;DUAS BARRAS;ALCOOL;231
RIO DE JANEIRO;DUAS BARRAS;ALCOOL/GAS NATURAL VEICULAR;5
RIO DE JANEIRO;DUAS BARRAS;ALCOOL/GASOLINA;1403
RIO DE JANEIRO;DUAS BARRAS;DIESEL;346
RIO DE JANEIRO;DUAS BARRAS;GASOLINA;2394
RIO DE JANEIRO;DUAS BARRAS;GASOLINA/ALCOOL/GAS NATURAL;40
RIO DE JANEIRO;DUAS BARRAS;GASOLINA/ELETRICO;2
RIO DE JANEIRO;DUAS BARRAS;GASOLINA/GAS NATURAL VEICULAR;62
RIO DE JANEIRO;DUAS BARRAS;Sem Informação;100
RIO DE JANEIRO;DUQUE DE CAXIAS;ALCOOL;12392
RIO DE JANEIRO;DUQUE DE CAXIAS;ALCOOL/GAS NATURAL VEICULAR;2907
RIO DE JANEIRO;DUQUE DE CAXIAS;ALCOOL/GASOLINA;74321
RIO DE JANEIRO;DUQUE DE CAXIAS;DIESEL;21619
RIO DE JANEIRO;DUQUE DE CAXIAS;ELETRICO/FONTE EXTERNA;1
RIO DE JANEIRO;DUQUE DE CAXIAS;ELETRICO/FONTE INTERNA;1
RIO DE JANEIRO;DUQUE DE CAXIAS;GAS METANO;3
RIO DE JANEIRO;DUQUE DE CAXIAS;GASOGENIO;1
RIO DE JANEIRO;DUQUE DE CAXIAS;GASOLINA;96457
RIO DE JANEIRO;DUQUE DE CAXIAS;GASOLINA/ALCOOL/ELETRICO;21
RIO DE JANEIRO;DUQUE DE CAXIAS;GASOLINA/ALCOOL/GAS NATURAL;38614
RIO DE JANEIRO;DUQUE DE CAXIAS;GASOLINA/ELETRICO;8
RIO DE JANEIRO;DUQUE DE CAXIAS;GASOLINA/GAS NATURAL VEICULAR;37418
RIO DE JANEIRO;DUQUE DE CAXIAS;Sem Informação;7214
RIO DE JANEIRO;ENGENHEIRO PAULO DE FRONTIN;ALCOOL;360
RIO DE JANEIRO;ENGENHEIRO PAULO DE FRONTIN;ALCOOL/GAS NATURAL VEICULAR;71
RIO DE JANEIRO;ENGENHEIRO PAULO DE FRONTIN;ALCOOL/GASOLINA;1085
RIO DE JANEIRO;ENGENHEIRO PAULO DE FRONTIN;DIESEL;262
RIO DE JANEIRO;ENGENHEIRO PAULO DE FRONTIN;GASOLINA;2653
RIO DE JANEIRO;ENGENHEIRO PAULO DE FRONTIN;GASOLINA/ALCOOL/ELETRICO;1
RIO DE JANEIRO;ENGENHEIRO PAULO DE FRONTIN;GASOLINA/ALCOOL/GAS NATURAL;383
RIO DE JANEIRO;ENGENHEIRO PAULO DE FRONTIN;GASOLINA/GAS NATURAL VEICULAR;566
RIO DE JANEIRO;ENGENHEIRO PAULO DE FRONTIN;Sem Informação;71
RIO DE JANEIRO;GUAPIMIRIM;ALCOOL;678
RIO DE JANEIRO;GUAPIMIRIM;ALCOOL/GAS NATURAL VEICULAR;140
RIO DE JANEIRO;GUAPIMIRIM;ALCOOL/GASOLINA;4987
RIO DE JANEIRO;GUAPIMIRIM;DIESEL;993
RIO DE JANEIRO;GUAPIMIRIM;GASOLINA;7218
RIO DE JANEIRO;GUAPIMIRIM;GASOLINA/ALCOOL/GAS NATURAL;1624
RIO DE JANEIRO;GUAPIMIRIM;GASOLINA/ELETRICO;3
RIO DE JANEIRO;GUAPIMIRIM;GASOLINA/GAS NATURAL VEICULAR;1738
RIO DE JANEIRO;GUAPIMIRIM;Sem Informação;360
RIO DE JANEIRO;IGUABA GRANDE;ALCOOL;377
RIO DE JANEIRO;IGUABA GRANDE;ALCOOL/GAS NATURAL VEICULAR;80
RIO DE JANEIRO;IGUABA GRANDE;ALCOOL/GASOLINA;4273
RIO DE JANEIRO;IGUABA GRANDE;DIESEL;535
RIO DE JANEIRO;IGUABA GRANDE;GASOLINA;4441
RIO DE JANEIRO;IGUABA GRANDE;GASOLINA/ALCOOL/GAS NATURAL;1210
RIO DE JANEIRO;IGUABA GRANDE;GASOLINA/ELETRICO;3
RIO DE JANEIRO;IGUABA GRANDE;GASOLINA/GAS NATURAL VEICULAR;1382
RIO DE JANEIRO;IGUABA GRANDE;Sem Informação;258
RIO DE JANEIRO;ITABORAI;ALCOOL;4675
RIO DE JANEIRO;ITABORAI;ALCOOL/GAS NATURAL VEICULAR;1031
RIO DE JANEIRO;ITABORAI;ALCOOL/GASOLINA;20518
RIO DE JANEIRO;ITABORAI;DIESEL;6028
RIO DE JANEIRO;ITABORAI;GAS METANO;1
RIO DE JANEIRO;ITABORAI;GASOLINA;32533
RIO DE JANEIRO;ITABORAI;GASOLINA/ALCOOL/ELETRICO;5
RIO DE JANEIRO;ITABORAI;GASOLINA/ALCOOL/GAS NATURAL;10646
