UF;Municipio;Combustivel Veiculo;Qtd. Veiculos
MINAS GERAIS;SANTANA DOS MONTES;Sem Informação;16
MINAS GERAIS;SANTO ANTONIO DO AMPARO;ALCOOL;328
MINAS GERAIS;SANTO ANTONIO DO AMPARO;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;SANTO ANTONIO DO AMPARO;ALCOOL/GASOLINA;2852
MINAS GERAIS;SANTO ANTONIO DO AMPARO;DIESEL;837
MINAS GERAIS;SANTO ANTONIO DO AMPARO;GASOLINA;3608
MINAS GERAIS;SANTO ANTONIO DO AMPARO;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;SANTO ANTONIO DO AMPARO;GASOLINA/GAS NATURAL VEICULAR;5
MINAS GERAIS;SANTO ANTONIO DO AMPARO;Sem Informação;213
MINAS GERAIS;SANTO ANTONIO DO AVENTUREIRO;ALCOOL;49
MINAS GERAIS;SANTO ANTONIO DO AVENTUREIRO;ALCOOL/GASOLINA;670
MINAS GERAIS;SANTO ANTONIO DO AVENTUREIRO;DIESEL;151
MINAS GERAIS;SANTO ANTONIO DO AVENTUREIRO;GASOLINA;1019
MINAS GERAIS;SANTO ANTONIO DO AVENTUREIRO;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;SANTO ANTONIO DO AVENTUREIRO;GASOLINA/ALCOOL/GAS NATURAL;7
MINAS GERAIS;SANTO ANTONIO DO AVENTUREIRO;GASOLINA/GAS NATURAL VEICULAR;4
MINAS GERAIS;SANTO ANTONIO DO AVENTUREIRO;Sem Informação;50
MINAS GERAIS;SANTO ANTONIO DO GRAMA;ALCOOL;61
MINAS GERAIS;SANTO ANTONIO DO GRAMA;ALCOOL/GASOLINA;698
MINAS GERAIS;SANTO ANTONIO DO GRAMA;DIESEL;113
MINAS GERAIS;SANTO ANTONIO DO GRAMA;GASOLINA;635
MINAS GERAIS;SANTO ANTONIO DO GRAMA;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;SANTO ANTONIO DO GRAMA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;SANTO ANTONIO DO GRAMA;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;SANTO ANTONIO DO GRAMA;Sem Informação;44
MINAS GERAIS;SANTO ANTONIO DO ITAMBE;ALCOOL;33
MINAS GERAIS;SANTO ANTONIO DO ITAMBE;ALCOOL/GASOLINA;429
MINAS GERAIS;SANTO ANTONIO DO ITAMBE;DIESEL;66
MINAS GERAIS;SANTO ANTONIO DO ITAMBE;GASOLINA;841
MINAS GERAIS;SANTO ANTONIO DO ITAMBE;Sem Informação;7
MINAS GERAIS;SANTO ANTONIO DO JACINTO;ALCOOL;28
MINAS GERAIS;SANTO ANTONIO DO JACINTO;ALCOOL/GASOLINA;1444
MINAS GERAIS;SANTO ANTONIO DO JACINTO;DIESEL;206
MINAS GERAIS;SANTO ANTONIO DO JACINTO;GASOLINA;2159
MINAS GERAIS;SANTO ANTONIO DO JACINTO;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;SANTO ANTONIO DO JACINTO;Sem Informação;30
MINAS GERAIS;SANTO ANTONIO DO MONTE;ALCOOL;1548
MINAS GERAIS;SANTO ANTONIO DO MONTE;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;SANTO ANTONIO DO MONTE;ALCOOL/GAS NATURAL VEICULAR;10
MINAS GERAIS;SANTO ANTONIO DO MONTE;ALCOOL/GASOLINA;7027
MINAS GERAIS;SANTO ANTONIO DO MONTE;DIESEL;1613
MINAS GERAIS;SANTO ANTONIO DO MONTE;ELETRICO/FONTE EXTERNA;1
MINAS GERAIS;SANTO ANTONIO DO MONTE;GASOLINA;8395
MINAS GERAIS;SANTO ANTONIO DO MONTE;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;SANTO ANTONIO DO MONTE;GASOLINA/ALCOOL/GAS NATURAL;20
MINAS GERAIS;SANTO ANTONIO DO MONTE;GASOLINA/ELETRICO;6
MINAS GERAIS;SANTO ANTONIO DO MONTE;GASOLINA/GAS NATURAL VEICULAR;17
MINAS GERAIS;SANTO ANTONIO DO MONTE;Sem Informação;950
MINAS GERAIS;SANTO ANTONIO DO RETIRO;ALCOOL;54
MINAS GERAIS;SANTO ANTONIO DO RETIRO;ALCOOL/GASOLINA;774
MINAS GERAIS;SANTO ANTONIO DO RETIRO;DIESEL;258
MINAS GERAIS;SANTO ANTONIO DO RETIRO;GASOLINA;1411
MINAS GERAIS;SANTO ANTONIO DO RETIRO;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;SANTO ANTONIO DO RETIRO;Sem Informação;47
MINAS GERAIS;SANTO ANTONIO DO RIO ABAIXO;ALCOOL;4
MINAS GERAIS;SANTO ANTONIO DO RIO ABAIXO;ALCOOL/GASOLINA;222
MINAS GERAIS;SANTO ANTONIO DO RIO ABAIXO;DIESEL;54
MINAS GERAIS;SANTO ANTONIO DO RIO ABAIXO;GASOLINA;366
MINAS GERAIS;SANTO ANTONIO DO RIO ABAIXO;Sem Informação;4
MINAS GERAIS;SANTO HIPOLITO;ALCOOL;23
MINAS GERAIS;SANTO HIPOLITO;ALCOOL/GASOLINA;307
MINAS GERAIS;SANTO HIPOLITO;DIESEL;75
MINAS GERAIS;SANTO HIPOLITO;GASOLINA;470
MINAS GERAIS;SANTO HIPOLITO;Sem Informação;18
MINAS GERAIS;SANTOS DUMONT;ALCOOL;833
MINAS GERAIS;SANTOS DUMONT;ALCOOL/GAS NATURAL COMBUSTIVEL;3
MINAS GERAIS;SANTOS DUMONT;ALCOOL/GAS NATURAL VEICULAR;4
MINAS GERAIS;SANTOS DUMONT;ALCOOL/GASOLINA;7085
MINAS GERAIS;SANTOS DUMONT;DIESEL;1256
MINAS GERAIS;SANTOS DUMONT;GASOLINA;10997
MINAS GERAIS;SANTOS DUMONT;GASOLINA/ALCOOL/ELETRICO;2
MINAS GERAIS;SANTOS DUMONT;GASOLINA/ALCOOL/GAS NATURAL;16
MINAS GERAIS;SANTOS DUMONT;GASOLINA/GAS NATURAL VEICULAR;54
MINAS GERAIS;SANTOS DUMONT;Sem Informação;494
MINAS GERAIS;SAO BENTO ABADE;ALCOOL;97
MINAS GERAIS;SAO BENTO ABADE;ALCOOL/GASOLINA;760
MINAS GERAIS;SAO BENTO ABADE;DIESEL;169
MINAS GERAIS;SAO BENTO ABADE;GASOLINA;848
MINAS GERAIS;SAO BENTO ABADE;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;SAO BENTO ABADE;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;SAO BENTO ABADE;Sem Informação;30
MINAS GERAIS;SAO BRAS DO SUACUI;ALCOOL;81
MINAS GERAIS;SAO BRAS DO SUACUI;ALCOOL/GAS NATURAL VEICULAR;1
MINAS GERAIS;SAO BRAS DO SUACUI;ALCOOL/GASOLINA;842
MINAS GERAIS;SAO BRAS DO SUACUI;DIESEL;185
MINAS GERAIS;SAO BRAS DO SUACUI;GASOLINA;1025
MINAS GERAIS;SAO BRAS DO SUACUI;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;SAO BRAS DO SUACUI;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;SAO BRAS DO SUACUI;GASOLINA/GAS NATURAL VEICULAR;11
MINAS GERAIS;SAO BRAS DO SUACUI;Sem Informação;96
MINAS GERAIS;SAO DOMINGOS DAS DORES;ALCOOL;59
MINAS GERAIS;SAO DOMINGOS DAS DORES;ALCOOL/GASOLINA;1285
MINAS GERAIS;SAO DOMINGOS DAS DORES;DIESEL;280
MINAS GERAIS;SAO DOMINGOS DAS DORES;GASOLINA;1893
MINAS GERAIS;SAO DOMINGOS DAS DORES;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;SAO DOMINGOS DAS DORES;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;SAO DOMINGOS DAS DORES;Sem Informação;37
MINAS GERAIS;SAO DOMINGOS DO PRATA;ALCOOL;272
MINAS GERAIS;SAO DOMINGOS DO PRATA;ALCOOL/GASOLINA;2977
MINAS GERAIS;SAO DOMINGOS DO PRATA;DIESEL;744
MINAS GERAIS;SAO DOMINGOS DO PRATA;GASOLINA;4475
MINAS GERAIS;SAO DOMINGOS DO PRATA;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;SAO DOMINGOS DO PRATA;GASOLINA/ALCOOL/GAS NATURAL;5
MINAS GERAIS;SAO DOMINGOS DO PRATA;GASOLINA/ELETRICO;1
MINAS GERAIS;SAO DOMINGOS DO PRATA;GASOLINA/GAS NATURAL VEICULAR;3
MINAS GERAIS;SAO DOMINGOS DO PRATA;Sem Informação;118
MINAS GERAIS;SAO DOMINGOS DO PRATA;VIDE/CAMPO/OBSERVACAO;1
MINAS GERAIS;SAO FELIX DE MINAS;ALCOOL;15
MINAS GERAIS;SAO FELIX DE MINAS;ALCOOL/GASOLINA;651
MINAS GERAIS;SAO FELIX DE MINAS;DIESEL;102
MINAS GERAIS;SAO FELIX DE MINAS;GASOLINA;728
MINAS GERAIS;SAO FELIX DE MINAS;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;SAO FELIX DE MINAS;GASOLINA/ELETRICO;1
MINAS GERAIS;SAO FELIX DE MINAS;Sem Informação;21
MINAS GERAIS;SAO FRANCISCO;ALCOOL;356
MINAS GERAIS;SAO FRANCISCO;ALCOOL/GASOLINA;7119
MINAS GERAIS;SAO FRANCISCO;DIESEL;1212
MINAS GERAIS;SAO FRANCISCO;GASOGENIO;1
MINAS GERAIS;SAO FRANCISCO;GASOLINA;9790
MINAS GERAIS;SAO FRANCISCO;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;SAO FRANCISCO;GASOLINA/ALCOOL/GAS NATURAL;6
MINAS GERAIS;SAO FRANCISCO;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;SAO FRANCISCO;Sem Informação;391
MINAS GERAIS;SAO FRANCISCO DE PAULA;ALCOOL;154
MINAS GERAIS;SAO FRANCISCO DE PAULA;ALCOOL/GASOLINA;1194
MINAS GERAIS;SAO FRANCISCO DE PAULA;DIESEL;222
MINAS GERAIS;SAO FRANCISCO DE PAULA;GASOLINA;2004
MINAS GERAIS;SAO FRANCISCO DE PAULA;GASOLINA/ELETRICO;1
MINAS GERAIS;SAO FRANCISCO DE PAULA;Sem Informação;59
MINAS GERAIS;SAO FRANCISCO DE SALES;ALCOOL;221
MINAS GERAIS;SAO FRANCISCO DE SALES;ALCOOL/GASOLINA;1194
MINAS GERAIS;SAO FRANCISCO DE SALES;DIESEL;310
MINAS GERAIS;SAO FRANCISCO DE SALES;GASOLINA;1232
MINAS GERAIS;SAO FRANCISCO DE SALES;Sem Informação;177
MINAS GERAIS;SAO FRANCISCO DO GLORIA;ALCOOL;62
MINAS GERAIS;SAO FRANCISCO DO GLORIA;ALCOOL/GASOLINA;887
MINAS GERAIS;SAO FRANCISCO DO GLORIA;DIESEL;158
MINAS GERAIS;SAO FRANCISCO DO GLORIA;GASOLINA;1128
MINAS GERAIS;SAO FRANCISCO DO GLORIA;GASOLINA/ALCOOL/GAS NATURAL;3
MINAS GERAIS;SAO FRANCISCO DO GLORIA;GASOLINA/GAS NATURAL VEICULAR;4
MINAS GERAIS;SAO FRANCISCO DO GLORIA;Sem Informação;49
MINAS GERAIS;SAO GERALDO;ALCOOL;131
MINAS GERAIS;SAO GERALDO;ALCOOL/GAS NATURAL VEICULAR;3
MINAS GERAIS;SAO GERALDO;ALCOOL/GASOLINA;1483
MINAS GERAIS;SAO GERALDO;DIESEL;337
MINAS GERAIS;SAO GERALDO;GASOLINA;2126
MINAS GERAIS;SAO GERALDO;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;SAO GERALDO;GASOLINA/ALCOOL/GAS NATURAL;5
MINAS GERAIS;SAO GERALDO;GASOLINA/GAS NATURAL VEICULAR;9
MINAS GERAIS;SAO GERALDO;Sem Informação;77
MINAS GERAIS;SAO GERALDO DA PIEDADE;ALCOOL;14
MINAS GERAIS;SAO GERALDO DA PIEDADE;ALCOOL/GASOLINA;621
MINAS GERAIS;SAO GERALDO DA PIEDADE;DIESEL;109
MINAS GERAIS;SAO GERALDO DA PIEDADE;GASOLINA;922
MINAS GERAIS;SAO GERALDO DA PIEDADE;GASOLINA/ALCOOL/GAS NATURAL;4
MINAS GERAIS;SAO GERALDO DA PIEDADE;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;SAO GERALDO DA PIEDADE;Sem Informação;14
MINAS GERAIS;SAO GERALDO DO BAIXIO;ALCOOL;15
MINAS GERAIS;SAO GERALDO DO BAIXIO;ALCOOL/GASOLINA;401
MINAS GERAIS;SAO GERALDO DO BAIXIO;DIESEL;61
MINAS GERAIS;SAO GERALDO DO BAIXIO;GASOLINA;492
MINAS GERAIS;SAO GERALDO DO BAIXIO;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;SAO GERALDO DO BAIXIO;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;SAO GERALDO DO BAIXIO;Sem Informação;13
MINAS GERAIS;SAO GONCALO DO ABAETE;ALCOOL;168
MINAS GERAIS;SAO GONCALO DO ABAETE;ALCOOL/GASOLINA;935
MINAS GERAIS;SAO GONCALO DO ABAETE;DIESEL;389
MINAS GERAIS;SAO GONCALO DO ABAETE;GASOLINA;1138
MINAS GERAIS;SAO GONCALO DO ABAETE;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;SAO GONCALO DO ABAETE;Sem Informação;189
MINAS GERAIS;SAO GONCALO DO PARA;ALCOOL;283
MINAS GERAIS;SAO GONCALO DO PARA;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;SAO GONCALO DO PARA;ALCOOL/GASOLINA;3050
MINAS GERAIS;SAO GONCALO DO PARA;DIESEL;773
MINAS GERAIS;SAO GONCALO DO PARA;GASOLINA;3871
MINAS GERAIS;SAO GONCALO DO PARA;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;SAO GONCALO DO PARA;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;SAO GONCALO DO PARA;GASOLINA/ELETRICO;1
MINAS GERAIS;SAO GONCALO DO PARA;GASOLINA/GAS NATURAL VEICULAR;6
MINAS GERAIS;SAO GONCALO DO PARA;Sem Informação;316
MINAS GERAIS;SAO GONCALO DO RIO ABAIXO;ALCOOL;253
MINAS GERAIS;SAO GONCALO DO RIO ABAIXO;ALCOOL/GAS NATURAL VEICULAR;1
MINAS GERAIS;SAO GONCALO DO RIO ABAIXO;ALCOOL/GASOLINA;2236
MINAS GERAIS;SAO GONCALO DO RIO ABAIXO;DIESEL;627
MINAS GERAIS;SAO GONCALO DO RIO ABAIXO;GASOLINA;2618
MINAS GERAIS;SAO GONCALO DO RIO ABAIXO;Sem Informação;163
MINAS GERAIS;SAO GONCALO DO RIO PRETO;ALCOOL;49
MINAS GERAIS;SAO GONCALO DO RIO PRETO;ALCOOL/GASOLINA;424
MINAS GERAIS;SAO GONCALO DO RIO PRETO;DIESEL;83
MINAS GERAIS;SAO GONCALO DO RIO PRETO;GASOLINA;698
MINAS GERAIS;SAO GONCALO DO RIO PRETO;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;SAO GONCALO DO RIO PRETO;Sem Informação;25
MINAS GERAIS;SAO GONCALO DO SAPUCAI;ALCOOL;478
MINAS GERAIS;SAO GONCALO DO SAPUCAI;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;SAO GONCALO DO SAPUCAI;ALCOOL/GASOLINA;5316
MINAS GERAIS;SAO GONCALO DO SAPUCAI;DIESEL;1400
MINAS GERAIS;SAO GONCALO DO SAPUCAI;GAS METANO;1
MINAS GERAIS;SAO GONCALO DO SAPUCAI;GASOLINA;6519
MINAS GERAIS;SAO GONCALO DO SAPUCAI;GASOLINA/ALCOOL/ELETRICO;3
MINAS GERAIS;SAO GONCALO DO SAPUCAI;GASOLINA/ALCOOL/GAS NATURAL;16
MINAS GERAIS;SAO GONCALO DO SAPUCAI;GASOLINA/ELETRICO;3
MINAS GERAIS;SAO GONCALO DO SAPUCAI;GASOLINA/GAS NATURAL VEICULAR;8
MINAS GERAIS;SAO GONCALO DO SAPUCAI;Sem Informação;426
MINAS GERAIS;SAO GOTARDO;ALCOOL;853
MINAS GERAIS;SAO GOTARDO;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;SAO GOTARDO;ALCOOL/GASOLINA;11697
MINAS GERAIS;SAO GOTARDO;DIESEL;3590
MINAS GERAIS;SAO GOTARDO;ELETRICO/FONTE EXTERNA;1
MINAS GERAIS;SAO GOTARDO;GASOLINA;10330
MINAS GERAIS;SAO GOTARDO;GASOLINA/ALCOOL/ELETRICO;8
MINAS GERAIS;SAO GOTARDO;GASOLINA/ALCOOL/GAS NATURAL;3
MINAS GERAIS;SAO GOTARDO;GASOLINA/ELETRICO;9
MINAS GERAIS;SAO GOTARDO;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;SAO GOTARDO;Sem Informação;946
MINAS GERAIS;SAO JOAO BATISTA DO GLORIA;ALCOOL;172
MINAS GERAIS;SAO JOAO BATISTA DO GLORIA;ALCOOL/GASOLINA;1840
MINAS GERAIS;SAO JOAO BATISTA DO GLORIA;DIESEL;443
MINAS GERAIS;SAO JOAO BATISTA DO GLORIA;GASOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;SAO JOAO BATISTA DO GLORIA;GASOLINA;2275
MINAS GERAIS;SAO JOAO BATISTA DO GLORIA;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;SAO JOAO BATISTA DO GLORIA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;SAO JOAO BATISTA DO GLORIA;Sem Informação;116
MINAS GERAIS;SAO JOAO DA LAGOA;ALCOOL;42
MINAS GERAIS;SAO JOAO DA LAGOA;ALCOOL/GASOLINA;433
MINAS GERAIS;SAO JOAO DA LAGOA;DIESEL;157
MINAS GERAIS;SAO JOAO DA LAGOA;GASOLINA;691
MINAS GERAIS;SAO JOAO DA LAGOA;Sem Informação;24
MINAS GERAIS;SAO JOAO DA MATA;ALCOOL;70
MINAS GERAIS;SAO JOAO DA MATA;ALCOOL/GASOLINA;734
MINAS GERAIS;SAO JOAO DA MATA;DIESEL;163
MINAS GERAIS;SAO JOAO DA MATA;GASOLINA;996
MINAS GERAIS;SAO JOAO DA MATA;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;SAO JOAO DA MATA;Sem Informação;40
MINAS GERAIS;SAO JOAO DA PONTE;ALCOOL;146
MINAS GERAIS;SAO JOAO DA PONTE;ALCOOL/GASOLINA;2465
MINAS GERAIS;SAO JOAO DA PONTE;DIESEL;309
MINAS GERAIS;SAO JOAO DA PONTE;GASOLINA;4299
MINAS GERAIS;SAO JOAO DA PONTE;GASOLINA/ALCOOL/GAS NATURAL;3
MINAS GERAIS;SAO JOAO DA PONTE;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;SAO JOAO DA PONTE;Sem Informação;114
MINAS GERAIS;SAO JOAO DAS MISSOES;ALCOOL;27
MINAS GERAIS;SAO JOAO DAS MISSOES;ALCOOL/GASOLINA;861
MINAS GERAIS;SAO JOAO DAS MISSOES;DIESEL;140
MINAS GERAIS;SAO JOAO DAS MISSOES;GASOLINA;1211
MINAS GERAIS;SAO JOAO DAS MISSOES;Sem Informação;19
MINAS GERAIS;SAO JOAO DEL REI;ALCOOL;1701
MINAS GERAIS;SAO JOAO DEL REI;ALCOOL/GAS NATURAL VEICULAR;7
MINAS GERAIS;SAO JOAO DEL REI;ALCOOL/GASOLINA;22488
MINAS GERAIS;SAO JOAO DEL REI;DIESEL;3451
MINAS GERAIS;SAO JOAO DEL REI;ELETRICO/FONTE EXTERNA;2
MINAS GERAIS;SAO JOAO DEL REI;ELETRICO/FONTE INTERNA;7
MINAS GERAIS;SAO JOAO DEL REI;GASOLINA;27766
MINAS GERAIS;SAO JOAO DEL REI;GASOLINA/ALCOOL/ELETRICO;7
MINAS GERAIS;SAO JOAO DEL REI;GASOLINA/ALCOOL/GAS NATURAL;17
MINAS GERAIS;SAO JOAO DEL REI;GASOLINA/ELETRICO;5
MINAS GERAIS;SAO JOAO DEL REI;GASOLINA/GAS NATURAL VEICULAR;65
MINAS GERAIS;SAO JOAO DEL REI;Sem Informação;1646
MINAS GERAIS;SAO JOAO DO MANHUACU;ALCOOL;224
MINAS GERAIS;SAO JOAO DO MANHUACU;ALCOOL/GAS NATURAL VEICULAR;1
MINAS GERAIS;SAO JOAO DO MANHUACU;ALCOOL/GASOLINA;2240
MINAS GERAIS;SAO JOAO DO MANHUACU;DIESEL;591
MINAS GERAIS;SAO JOAO DO MANHUACU;GASOLINA;3059
MINAS GERAIS;SAO JOAO DO MANHUACU;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;SAO JOAO DO MANHUACU;GASOLINA/ALCOOL/GAS NATURAL;5
MINAS GERAIS;SAO JOAO DO MANHUACU;GASOLINA/GAS NATURAL VEICULAR;6
MINAS GERAIS;SAO JOAO DO MANHUACU;Sem Informação;131
MINAS GERAIS;SAO JOAO DO MANTENINHA;ALCOOL;43
MINAS GERAIS;SAO JOAO DO MANTENINHA;ALCOOL/GASOLINA;1073
MINAS GERAIS;SAO JOAO DO MANTENINHA;DIESEL;192
MINAS GERAIS;SAO JOAO DO MANTENINHA;GASOLINA;1337
MINAS GERAIS;SAO JOAO DO MANTENINHA;GASOLINA/ALCOOL/GAS NATURAL;3
MINAS GERAIS;SAO JOAO DO MANTENINHA;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;SAO JOAO DO MANTENINHA;Sem Informação;64
MINAS GERAIS;SAO JOAO DO ORIENTE;ALCOOL;66
MINAS GERAIS;SAO JOAO DO ORIENTE;ALCOOL/GASOLINA;1236
MINAS GERAIS;SAO JOAO DO ORIENTE;DIESEL;224
MINAS GERAIS;SAO JOAO DO ORIENTE;GASOLINA;1810
MINAS GERAIS;SAO JOAO DO ORIENTE;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;SAO JOAO DO ORIENTE;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;SAO JOAO DO ORIENTE;Sem Informação;38
MINAS GERAIS;SAO JOAO DO PACUI;ALCOOL;19
MINAS GERAIS;SAO JOAO DO PACUI;ALCOOL/GASOLINA;286
MINAS GERAIS;SAO JOAO DO PACUI;DIESEL;63
MINAS GERAIS;SAO JOAO DO PACUI;GASOLINA;590
MINAS GERAIS;SAO JOAO DO PACUI;Sem Informação;22
MINAS GERAIS;SAO JOAO DO PARAISO;ALCOOL;277
MINAS GERAIS;SAO JOAO DO PARAISO;ALCOOL/GASOLINA;3122
MINAS GERAIS;SAO JOAO DO PARAISO;DIESEL;734
MINAS GERAIS;SAO JOAO DO PARAISO;GASOLINA;6266
MINAS GERAIS;SAO JOAO DO PARAISO;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;SAO JOAO DO PARAISO;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;SAO JOAO DO PARAISO;Sem Informação;239
MINAS GERAIS;SAO JOAO EVANGELISTA;ALCOOL;265
MINAS GERAIS;SAO JOAO EVANGELISTA;ALCOOL/GASOLINA;2578
MINAS GERAIS;SAO JOAO EVANGELISTA;DIESEL;435
MINAS GERAIS;SAO JOAO EVANGELISTA;GASOLINA;4431
MINAS GERAIS;SAO JOAO EVANGELISTA;GASOLINA/ALCOOL/ELETRICO;2
MINAS GERAIS;SAO JOAO EVANGELISTA;GASOLINA/ALCOOL/GAS NATURAL;3
MINAS GERAIS;SAO JOAO EVANGELISTA;GASOLINA/GAS NATURAL VEICULAR;4
MINAS GERAIS;SAO JOAO EVANGELISTA;Sem Informação;183
MINAS GERAIS;SAO JOAO NEPOMUCENO;ALCOOL;538
MINAS GERAIS;SAO JOAO NEPOMUCENO;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;SAO JOAO NEPOMUCENO;ALCOOL/GAS NATURAL VEICULAR;8
MINAS GERAIS;SAO JOAO NEPOMUCENO;ALCOOL/GASOLINA;5379
MINAS GERAIS;SAO JOAO NEPOMUCENO;DIESEL;698
MINAS GERAIS;SAO JOAO NEPOMUCENO;GASOLINA;7336
MINAS GERAIS;SAO JOAO NEPOMUCENO;GASOLINA/ALCOOL/ELETRICO;4
MINAS GERAIS;SAO JOAO NEPOMUCENO;GASOLINA/ALCOOL/GAS NATURAL;15
MINAS GERAIS;SAO JOAO NEPOMUCENO;GASOLINA/ELETRICO;1
MINAS GERAIS;SAO JOAO NEPOMUCENO;GASOLINA/GAS NATURAL VEICULAR;58
MINAS GERAIS;SAO JOAO NEPOMUCENO;Sem Informação;276
MINAS GERAIS;SAO JOAQUIM DE BICAS;ALCOOL;760
MINAS GERAIS;SAO JOAQUIM DE BICAS;ALCOOL/GAS NATURAL COMBUSTIVEL;2
MINAS GERAIS;SAO JOAQUIM DE BICAS;ALCOOL/GAS NATURAL VEICULAR;3
MINAS GERAIS;SAO JOAQUIM DE BICAS;ALCOOL/GASOLINA;4795
MINAS GERAIS;SAO JOAQUIM DE BICAS;DIESEL;1801
MINAS GERAIS;SAO JOAQUIM DE BICAS;GASOL/GAS NATURAL COMBUSTIVEL;2
MINAS GERAIS;SAO JOAQUIM DE BICAS;GASOLINA;5880
MINAS GERAIS;SAO JOAQUIM DE BICAS;GASOLINA/ALCOOL/ELETRICO;2
MINAS GERAIS;SAO JOAQUIM DE BICAS;GASOLINA/ALCOOL/GAS NATURAL;29
MINAS GERAIS;SAO JOAQUIM DE BICAS;GASOLINA/GAS NATURAL VEICULAR;79
MINAS GERAIS;SAO JOAQUIM DE BICAS;Sem Informação;1147
MINAS GERAIS;SAO JOSE DA BARRA;ALCOOL;210
MINAS GERAIS;SAO JOSE DA BARRA;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;SAO JOSE DA BARRA;ALCOOL/GASOLINA;1413
MINAS GERAIS;SAO JOSE DA BARRA;DIESEL;392
MINAS GERAIS;SAO JOSE DA BARRA;ELETRICO/FONTE EXTERNA;2
MINAS GERAIS;SAO JOSE DA BARRA;ELETRICO/FONTE INTERNA;3
MINAS GERAIS;SAO JOSE DA BARRA;GASOLINA;1646
MINAS GERAIS;SAO JOSE DA BARRA;GASOLINA/ALCOOL/ELETRICO;2
MINAS GERAIS;SAO JOSE DA BARRA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;SAO JOSE DA BARRA;Sem Informação;168
MINAS GERAIS;SAO JOSE DA LAPA;ALCOOL;580
MINAS GERAIS;SAO JOSE DA LAPA;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;SAO JOSE DA LAPA;ALCOOL/GAS NATURAL VEICULAR;9
MINAS GERAIS;SAO JOSE DA LAPA;ALCOOL/GASOLINA;8273
MINAS GERAIS;SAO JOSE DA LAPA;DIESEL;3070
MINAS GERAIS;SAO JOSE DA LAPA;ELETRICO/FONTE EXTERNA;1
MINAS GERAIS;SAO JOSE DA LAPA;GASOLINA;8006
MINAS GERAIS;SAO JOSE DA LAPA;GASOLINA/ALCOOL/ELETRICO;2
MINAS GERAIS;SAO JOSE DA LAPA;GASOLINA/ALCOOL/GAS NATURAL;186
MINAS GERAIS;SAO JOSE DA LAPA;GASOLINA/ELETRICO;1
